CNPJ_BASICO;CNPJ_ORDEM;CNPJ_DV;IDENTIFICADOR_MATRIZ_FILIAL;NOME_FANTASIA;SITUACAO_CADASTRAL;DATA_SITUACAO_CADASTRAL;MOTIVO_SITUACAO_CADASTRAL;NOME_CIDADE_EXTERIOR;PAIS;DATA_INICIO_ATIVIDADE;CNAE_FISCAL_PRINCIPAL;CNAE_FISCAL_SECUNDARIA;TIPO_LOGRADOURO;LOGRADOURO;NUMERO;COMPLEMENTO;BAIRRO;CEP;UF;MUNICIPIO;DDD_1;TELEFONE_1;DDD_2;TELEFONE_2;DDD_FAX;FAX;CORREIO_ELETRONICO;SITUACAO_ESPECIAL;DATA_SITUACAO_ESPECIAL;ENDERECO_COMPLETO;CNAE_PRINCIPAL_FILTRO
"51027854";"0001";"00";"1";"";"02";"20230613";"00";"";"";"20230613";"0312401";"";"RUA";"UM";"133";"CASA";"RES OGGI";"16130000";"SP";"2939";"18";"97459717";"18";"32817303";"18";"32811437";"CICEROJOAQUIM99745@GMAIL.COM";"";"";"RUA, UM, 133, CASA, RES OGGI, 16130000, SP, 2939, Brasil";1
"51067185";"0001";"92";"1";"";"02";"20230615";"00";"";"";"20230615";"0312401";"";"SITIO";"SITIO SAO JOSE";"53";"LOTE  53";"ASSENT LAGOA SAO PAULO";"19470000";"SP";"6927";"18";"97459717";"18";"32817303";"18";"32811437";"ANDREBORGES99745@GMAIL.COM";"";"";"SITIO, SITIO SAO JOSE, 53, LOTE  53, ASSENT LAGOA SAO PAULO, 19470000, SP, 6927, Brasil";1
"51069442";"0001";"25";"1";"";"02";"20230615";"00";"";"";"20230615";"0312401";"";"RUA";"D";"564";"";"VILA FERREIRA";"19275000";"SP";"7255";"18";"96183526";"";"";"";"";"DL220336@GMAIL.COM";"";"";"RUA, D, 564, VILA FERREIRA, 19275000, SP, 7255, Brasil";1
"51126132";"0001";"03";"1";"";"02";"20230501";"00";"";"";"20230501";"0312401";"";"RUA";"VN 46 - CARLOS HENRIQUE PACHECO";"295";"";"CONJUNTO HABITACIONAL VIDA NOVA";"14784834";"SP";"6209";"17";"97047531";"";"";"";"";"SILVIODZTIM@GMAIL.COM";"";"";"RUA, VN 46 - CARLOS HENRIQUE PACHECO, 295, CONJUNTO HABITACIONAL VIDA NOVA, 14784834, SP, 6209, Brasil";1
"51127997";"0001";"86";"1";"";"02";"20230621";"00";"";"";"20230621";"0312401";"";"LAGO";"SERGIO MOTA";"S/N";"";"ZONA RURAL";"19470000";"SP";"6927";"18";"96750991";"";"";"";"";"MARAADELANE9@GMAIL.COM";"";"";"LAGO, SERGIO MOTA, S/N, ZONA RURAL, 19470000, SP, 6927, Brasil";1
"51226221";"0001";"13";"1";"PISCICULTURA LAGOA ENCANTADA";"02";"20230628";"00";"";"";"20230628";"0321301";"0111302,0322101,0322104,1020101,1020102,1066000";"SITIO";"SERRA DOS CARNEIROS";"105";"";"ZONA RURAL";"55700000";"PE";"2477";"81";"89326847";"";"";"";"";"ORGCONTJG@YAHOO.COM.BR";"";"";"SITIO, SERRA DOS CARNEIROS, 105, ZONA RURAL, 55700000, PE, 2477, Brasil";1
"51232133";"0001";"24";"1";"";"02";"20230629";"00";"";"";"20230629";"0322101";"";"ESTRADA";"VALE DO ETA";"0001";"";"VALE DO ETA";"11960000";"SP";"6397";"11";"37634097";"";"";"";"";"CHRISTINO@TSS.NET.BR";"";"";"ESTRADA, VALE DO ETA, 0001, VALE DO ETA, 11960000, SP, 6397, Brasil";1
"51323850";"0001";"61";"1";"";"02";"20230706";"00";"";"";"20230706";"0322101";"0322102";"SITIO";"RANCHO PEDRO E CAROLINA";"SN";"";"FAZ CASA BRANCA";"18659899";"SP";"7103";"19";"34871269";"";"";"";"";"ORGSTRIPOLI@UOL.COM.BR";"";"";"SITIO, RANCHO PEDRO E CAROLINA, SN, FAZ CASA BRANCA, 18659899, SP, 7103, Brasil";1
"51398348";"0001";"10";"1";"";"02";"20230712";"00";"";"";"20230712";"0312401";"";"RUA";"FAUSTINO DIAS";"1169";"CASA";"JARDIM CAMPO GRANDE";"19470000";"SP";"6927";"18";"32817303";"18";"32811437";"18";"32817303";"SILVANAAPARECIDA99745@GMAIL.COM";"";"";"RUA, FAUSTINO DIAS, 1169, CASA, JARDIM CAMPO GRANDE, 19470000, SP, 6927, Brasil";1
"51642543";"0001";"43";"1";"";"02";"20230801";"00";"";"";"20230801";"0312401";"";"RUA";"UGOLINO DALL'OCA";"1373";"CASA";"PRIMAVERA";"16075125";"SP";"6155";"18";"91061359";"18";"32811747";"18";"32817302";"VATERGALVAO99745@GMAIL.COM";"";"";"RUA, UGOLINO DALL'OCA, 1373, CASA, PRIMAVERA, 16075125, SP, 6155, Brasil";1
"51672255";"0001";"31";"1";"";"02";"20230803";"00";"";"";"20230803";"0312401";"";"RUA";"TREZE";"24";"CASA";"J C FREITAS";"14530000";"SP";"6695";"18";"98431683";"18";"32817302";"18";"32817302";"EDVALDOALVES997@GMAIL.COM";"";"";"RUA, TREZE, 24, CASA, J C FREITAS, 14530000, SP, 6695, Brasil";1
"51830830";"0001";"87";"1";"PESCADOS RIO MADEIRA";"02";"20230816";"00";"";"105";"20230816";"0322101";"0121101,0133499,0161003";"SITIO";"LINHA 45 LOT 30 L 12";"SN";"SETOR ALTO MADEIRA";"AREA RUAL";"76860000";"RO";"0681";"69";"92054762";"69";"93738228";"";"";"EDIVO37@HOTMAIL.COM";"";"";"SITIO, LINHA 45 LOT 30 L 12, SN, SETOR ALTO MADEIRA, AREA RUAL, 76860000, RO, 0681, Brasil";1
"51830929";"0001";"89";"1";"ERONI BORTOLUZZI";"02";"20230816";"00";"";"105";"20230816";"0322101";"0151201,0154700,0155501";"RODOVIA";"BR 364 KM 28,5";"SN";"";"ZONA RURAL";"76860000";"RO";"0681";"69";"93177772";"0000";"00000000";"";"";"CONTABILIDADE@JJCONSTRUCOES.COM";"";"";"RODOVIA, BR 364 KM 28,5, SN, ZONA RURAL, 76860000, RO, 0681, Brasil";1
"08757464";"0004";"00";"2";"";"02";"20230822";"00";"";"";"20230822";"0322101";"0111302,0151201";"ESTRADA";"PARA PLATINA";"S/ N";"KM    10                        SITIO SANTA MARIA";"AREA RURAL DE PALMITAL";"19978899";"SP";"6807";"14";"98311080";"";"";"";"";"ADEMIRCFJUNIOR@HOTMAIL.COM";"";"";"ESTRADA, PARA PLATINA, S/ N, KM    10                        SITIO SANTA MARIA, AREA RURAL DE PALMITAL, 19978899, SP, 6807, Brasil";1
"52347640";"0001";"76";"1";"PISCICULTURA TILAPIA DO VALE";"02";"20230928";"00";"";"105";"20230928";"0322101";"0312404,0322107,1013902,1020101";"FAZENDA";"INDEPENDENCIA";"SN";"";"ZONA RURAL";"29920959";"ES";"5711";"27";"99841435";"0000";"00000000";"";"";"TILAPIAVALE@HOTMAIL.COM";"";"";"FAZENDA, INDEPENDENCIA, SN, ZONA RURAL, 29920959, ES, 5711, Brasil";1
"52363935";"0001";"36";"1";"";"02";"20230929";"00";"";"";"20230929";"0322101";"0131800";"SITIO";"CLEBA C2 ESTRADA MUNICIPAL SANTA ERNESTINA A DOBRADA";"S/N";"";"ZONA RURAL";"15970000";"SP";"7031";"16";"32561328";"";"";"";"";"RMCONTABILIDADE18@HOTMAIL.COM";"";"";"SITIO, CLEBA C2 ESTRADA MUNICIPAL SANTA ERNESTINA A DOBRADA, S/N, ZONA RURAL, 15970000, SP, 7031, Brasil";1
"52402380";"0001";"94";"1";"";"02";"20231003";"00";"";"";"20231003";"0322101";"0210101";"ESTRADA MUNICIPAL";"DO CAMPINHO";"S/N";"";"DO JARDIM";"12630000";"SP";"6273";"19";"97155444";"12";"97392485";"";"";"CZAR_GW@HOTMAIL.COM";"";"";"ESTRADA MUNICIPAL, DO CAMPINHO, S/N, DO JARDIM, 12630000, SP, 6273, Brasil";1
"52428119";"0001";"63";"1";"AMRC PEIXES";"02";"20231004";"00";"";"";"20231004";"0322101";"0321301,0321302,0322102,1020101,1066000,4722902";"FAZENDA";"SANTA RITA";"S/N";"";"ZONA RURAL";"56470000";"PE";"0550";"17";"81681876";"";"";"";"";"RAPHAEL.BARBOSA@KRONNOSAQUA.COM";"";"";"FAZENDA, SANTA RITA, S/N, ZONA RURAL, 56470000, PE, 0550, Brasil";1
"52493128";"0001";"38";"1";"BLUE PESCA";"02";"20231010";"00";"";"";"20231010";"0311601";"";"RUA";"MANOEL BANDEIRA";"20";"SALA  02";"CENTRO";"44001436";"BA";"3515";"71";"91151414";"";"";"";"";"LAERCIO@GRUPOGUERRA.COM.BR";"";"";"RUA, MANOEL BANDEIRA, 20, SALA  02, CENTRO, 44001436, BA, 3515, Brasil";1
"52574686";"0001";"28";"1";"";"02";"20231018";"00";"";"";"20231018";"0322101";"0113000";"SITIO";"SANTA ELISA";"SN";"";"ZONA RURAL";"14319899";"SP";"6217";"16";"37613266";"";"";"";"";"RCMOREIRA1@GMAIL.COM";"";"";"SITIO, SANTA ELISA, SN, ZONA RURAL, 14319899, SP, 6217, Brasil";1
"49159497";"0002";"65";"2";"";"02";"20231026";"00";"";"";"20231026";"0322101";"4634603,6462000,6463800";"FAZENDA";"ESTEVAO";"S/N";"";"ZONA RURAL";"35628000";"MG";"4869";"34";"99251068";"";"";"";"";"GESTAO.SAOFISH@GMAIL.COM";"";"";"FAZENDA, ESTEVAO, S/N, ZONA RURAL, 35628000, MG, 4869, Brasil";1
"08201770";"0027";"43";"2";"";"02";"20231031";"00";"";"";"20231031";"0322101";"0321301";"AREA";"RODOVIA MS 157, KM 56,8";"S/N";"      A DIREITA";"AREA RURAL DE ITAPORA";"79894899";"MS";"9089";"45";"32291061";"";"";"";"";"CONTROLADORIA.CORPORATIVA@GRUPOPLUMA.COM.BR";"";"";"AREA, RODOVIA MS 157, KM 56,8, S/N, A DIREITA, AREA RURAL DE ITAPORA, 79894899, MS, 9089, Brasil";1
"19192939";"0004";"76";"2";"CERES CONFINAMENTO";"02";"20211111";"00";"";"";"20211111";"0322101";"4623109,4634603";"RUA";"F";"SN";"LOTE  01                  QUADRAJ";"DISTRITO INDUSTRIAL";"38170000";"MG";"4995";"34";"33120808";"";"";"";"";"JULIA.BARBOSA2@HOTMAIL.COM";"";"";"RUA, F, SN, LOTE  01                  QUADRAJ, DISTRITO INDUSTRIAL, 38170000, MG, 4995, Brasil";1
"53121238";"0001";"31";"1";"";"02";"20231204";"00";"";"";"20231204";"0312401";"";"RUA";"07 DE SETEMBRO";"774";"";"CENTRO";"15390000";"SP";"6561";"18";"81444012";"";"";"";"";"RENOVARCONT@HOTMAIL.COM";"";"";"RUA, 07 DE SETEMBRO, 774, CENTRO, 15390000, SP, 6561, Brasil";1
"12539985";"0003";"79";"2";"ACUDE VILSON CAMARGO";"02";"20231215";"00";"";"";"20231215";"0322101";"";"AREA";"LOCALIDADE BOM PASTOR";"S/N";"      ACUDE VILSON CAMARGO";"INTERIOR";"99530000";"RS";"8603";"55";"35118074";"";"";"";"";"CONTATO@SUPPERI.COM.BR";"";"";"AREA, LOCALIDADE BOM PASTOR, S/N, ACUDE VILSON CAMARGO, INTERIOR, 99530000, RS, 8603, Brasil";1
"53385078";"0001";"38";"1";"CANTO DO REMANSO";"02";"20240105";"00";"";"";"20240105";"0322101";"0155504,4623109,4633801,4634603,4722902,5611201,7210000,7912100";"MARGEM";"RIO ARAPIJO";"SN";"";"ZONA RURAL";"68800000";"PA";"0435";"91";"93813467";"";"";"";"";"RAYANECUSTODIO84@GMAIL.COM";"";"";"MARGEM, RIO ARAPIJO, SN, ZONA RURAL, 68800000, PA, 0435, Brasil";1
"53497230";"0001";"74";"1";"";"02";"20240115";"00";"";"";"20240115";"0312401";"";"RUA";"FORTUNATO CAMPANTE";"1819";"CASA";"CENTRO";"17990000";"SP";"6829";"18";"97396811";"18";"32817302";"18";"97396811";"ODAIRPEREIRA997@GMAIL.COM";"";"";"RUA, FORTUNATO CAMPANTE, 1819, CASA, CENTRO, 17990000, SP, 6829, Brasil";1
"53512691";"0001";"79";"1";"";"02";"20240116";"00";"";"";"20240116";"0312401";"";"RUA";"DELPHINA RODRIGUES DA SILVA";"2016";"";"JARDIM ALVES 4";"15371050";"SP";"6849";"18";"91448204";"";"";"";"";"SOLANGEVITERBO@YAHOO.COM.BR";"";"";"RUA, DELPHINA RODRIGUES DA SILVA, 2016, JARDIM ALVES 4, 15371050, SP, 6849, Brasil";1
"53575605";"0001";"77";"1";"";"02";"20240102";"00";"";"";"20240102";"0312401";"";"RUA";"AIMORES";"765";"";"JARDIM RESIDENCIAL UIRAPURU";"15610386";"SP";"6411";"17";"36331139";"";"";"17";"36331139";"GILSON@ESCRITORIOBATISTA.COM";"";"";"RUA, AIMORES, 765, JARDIM RESIDENCIAL UIRAPURU, 15610386, SP, 6411, Brasil";1
"53631304";"0001";"13";"1";"";"02";"20240124";"00";"";"";"20240124";"0312401";"";"LAGO";"SERGIO MOTA";"S/N";"";"ZONA RURAL";"19470000";"SP";"6927";"18";"97374237";"";"";"";"";"CONTABIL_MURARO@HOTMAIL.COM";"";"";"LAGO, SERGIO MOTA, S/N, ZONA RURAL, 19470000, SP, 6927, Brasil";1
"53739933";"0001";"61";"1";"";"02";"20240124";"00";"";"";"20240124";"0322101";"0111302,0112199";"ESTRADA";"BAIRRO DO CERCADO - GLEBA A.2-B.2";"S/N";"      PISCICULTURA CAMARGO";"CERCADO";"18190000";"SP";"6157";"15";"96841937";"15";"97021052";"15";"32761302";"ANDREY996841937@GMAIL.COM";"";"";"ESTRADA, BAIRRO DO CERCADO - GLEBA A.2-B.2, S/N, PISCICULTURA CAMARGO, CERCADO, 18190000, SP, 6157, Brasil";1
"53915188";"0001";"64";"1";"";"02";"20240215";"00";"";"105";"20240215";"0322101";"";"ESTRADA";"SANTA LUCIA";"SN";"";"INTERIOR";"89910000";"SC";"8095";"49";"36220200";"";"";"";"";"CONTATO@PESCADOSRIOVIVO.COM.BR";"RECUPERACAO JUDICIAL";"20240304";"ESTRADA, SANTA LUCIA, SN, INTERIOR, 89910000, SC, 8095, Brasil";1
"53959915";"0001";"95";"1";"";"02";"20240219";"00";"";"";"20240219";"0312401";"";"ESTANCIA";"POR DO SOL";"SN";"";"CORREGO DO CAVALO";"15750000";"SP";"7015";"17";"36331139";"";"";"17";"36331139";"GILSON@ESCRITORIOBATISTA.COM";"";"";"ESTANCIA, POR DO SOL, SN, CORREGO DO CAVALO, 15750000, SP, 7015, Brasil";1
"54103419";"0001";"06";"1";"";"02";"20240228";"00";"";"";"20240228";"0322101";"";"SITIO";"NOSSA SENHORA APARECIDA";"SN";"";"BAIRREIRAO";"19978899";"SP";"6807";"18";"91355104";"";"";"";"";"JOAO.BERNARDO@COOPERMOTA.COM.BR";"";"";"SITIO, NOSSA SENHORA APARECIDA, SN, BAIRREIRAO, 19978899, SP, 6807, Brasil";1
"54191120";"0001";"42";"1";"COOPESCA";"02";"20240305";"00";"";"";"20240305";"0312401";"0312402,0312403,0312404,0322101,0322102,0322107,0322199,1020101,4722902";"AVENIDA";"LAURO MULLER";"1332";"";"AABB";"69980000";"AC";"0107";"68";"99578692";"";"";"";"";"LIMADEMENEZESFRANCISCOEVANDRO@MAIL.COM";"";"";"AVENIDA, LAURO MULLER, 1332, AABB, 69980000, AC, 0107, Brasil";1
"54243893";"0001";"25";"1";"";"02";"20240304";"00";"";"";"20240304";"0322101";"";"ESTRADA";"DA LARANJA";"64-02";"";"LOTEAMENTO EDEM LESTE (ZONA RURAL)";"15062383";"SP";"7097";"17";"91197497";"";"";"";"";"VENDAS@QZFACILITIES.COM.BR";"";"";"ESTRADA, DA LARANJA, 64-02, LOTEAMENTO EDEM LESTE (ZONA RURAL), 15062383, SP, 7097, Brasil";1
"54267502";"0001";"02";"1";"";"02";"20240311";"00";"";"";"20240311";"0312401";"";"ALAMEDA";"RIO PARANA";"266";"";"QUINTA DA IARAS";"17980000";"SP";"6809";"18";"81594996";"";"";"";"";"NFESCRITORIONETANIAS@HOTMAIL.COM";"";"";"ALAMEDA, RIO PARANA, 266, QUINTA DA IARAS, 17980000, SP, 6809, Brasil";1
"54348604";"0001";"52";"1";"";"02";"20240315";"00";"";"";"20240315";"0322101";"";"SITIO";"SAO JOSE";"0";"";"ZONA RURAL";"14680000";"SP";"6603";"16";"36644188";"";"";"";"";"COMERCIAL@CONTABILADAMI.COM.BR";"";"";"SITIO, SAO JOSE, 0, ZONA RURAL, 14680000, SP, 6603, Brasil";1
"54493174";"0001";"62";"1";"";"02";"20240327";"00";"";"";"20240327";"0322101";"";"RECANTO";"AQUA FARTURA";"S/N";"";"CORREGO DO JACU QUEIMADO";"15790000";"SP";"6991";"17";"81008535";"";"";"";"";"FISCAL@GRANDESLAGOSCONT.COM.BR";"";"";"RECANTO, AQUA FARTURA, S/N, CORREGO DO JACU QUEIMADO, 15790000, SP, 6991, Brasil";1
"54693870";"0001";"12";"1";"";"02";"20240411";"00";"";"";"20240411";"0322101";"5611201,5611205,9319199";"ESTRADA";"SALVADOR CANTON GARCIA";"190";"";"MATO DENTRO";"13332650";"SP";"6511";"19";"38850026";"";"";"";"";"MEUCNPJ@CRUZEIROCONTABILIDADE.COM.BR";"";"";"ESTRADA, SALVADOR CANTON GARCIA, 190, MATO DENTRO, 13332650, SP, 6511, Brasil";1
"54698269";"0001";"12";"1";"";"02";"20240411";"00";"";"";"20240411";"0322101";"";"RUA";"QUATORZE DE DEZEMBRO";"1088";"";"CENTRO";"17340027";"SP";"6205";"14";"36410440";"19";"34297048";"";"";"SCAPIM@LEF.COM.BR";"";"";"RUA, QUATORZE DE DEZEMBRO, 1088, CENTRO, 17340027, SP, 6205, Brasil";1
"54765165";"0001";"83";"1";"";"02";"20240417";"00";"";"";"20240417";"0322101";"0133402,0119906,0133409,0139399,0119905,0119999,0121101,0131800,0133499";"RODOVIA";"PREF CASEMIRO TEIXEIRA, KM 11";"00";"";"DESPRAIADO";"11920000";"SP";"6507";"13";"97512511";"";"";"";"";"BARBOSARADIALISTA@GMAIL.COM";"";"";"RODOVIA, PREF CASEMIRO TEIXEIRA, KM 11, 00, DESPRAIADO, 11920000, SP, 6507, Brasil";1
"54787661";"0001";"38";"1";"INTERFISH";"02";"20240418";"00";"";"";"20240418";"0322101";"0119908,0133401,0135100";"RODOVIA";"BR TRANSAMAZONICA";"SN";"KM    185 NORTE";"ZONA RURAL";"68140000";"PA";"0399";"93";"91394575";"";"";"";"";"FINANCEIROINTERFISHUAA@GMAIL.COM";"";"";"RODOVIA, BR TRANSAMAZONICA, SN, KM    185 NORTE, ZONA RURAL, 68140000, PA, 0399, Brasil";1
"55007679";"0001";"32";"1";"";"02";"20240506";"00";"";"";"20240506";"0311601";"0311602";"RUA";"JOSE CATARINA DE SANTANA";"312";"";"ENSEADA";"11602641";"SP";"7115";"12";"74081154";"";"";"";"";"AUTOELETRICAWS@GMAIL.COM";"";"";"RUA, JOSE CATARINA DE SANTANA, 312, ENSEADA, 11602641, SP, 7115, Brasil";1
"55220142";"0001";"56";"1";"";"02";"20240521";"00";"";"";"20240521";"0312401";"";"RUA";"ELZIO VERONA";"523";"CASA";"TERRA NOVA DOESTE";"17945000";"SP";"7043";"18";"38511248";"18";"38512115";"18";"38512406";"SAOPAULO@ABCREDE.COM.BR";"";"";"RUA, ELZIO VERONA, 523, CASA, TERRA NOVA DOESTE, 17945000, SP, 7043, Brasil";1
"55205857";"0001";"30";"1";"";"02";"20240521";"00";"";"";"20240521";"0312401";"";"LAGO";"SERGIO MOTA";"S/N";"";"ZONA RURAL";"19470000";"SP";"6927";"18";"97810713";"";"";"";"";"CONTABIL_MURARO@HOTMAIL.COM";"";"";"LAGO, SERGIO MOTA, S/N, ZONA RURAL, 19470000, SP, 6927, Brasil";1
"55764429";"0001";"47";"1";"";"02";"20240702";"00";"";"";"20240702";"0312401";"";"LAGO";"SERGIO MOTTA";"S/N";"";"ZONA RURAL";"19470000";"SP";"6927";"18";"81488121";"";"";"";"";"CONTABIL_MURARO@HOTMAIL.COM";"";"";"LAGO, SERGIO MOTTA, S/N, ZONA RURAL, 19470000, SP, 6927, Brasil";1
"55784616";"0001";"92";"1";"EPICURA";"02";"20240703";"00";"";"";"20240703";"0321399";"1099699";"RUA";"ORRIS BARBOSA JUNIOR, KM 1,5";"-";"";"RIO ACIMA";"12140000";"SP";"7101";"12";"91710434";"";"";"";"";"FLORENTGILSON@HOTMAIL.COM";"";"";"RUA, ORRIS BARBOSA JUNIOR, KM 1,5, -, RIO ACIMA, 12140000, SP, 7101, Brasil";1
"55790573";"0001";"58";"1";"";"02";"20240703";"00";"";"";"20240703";"0322101";"0151201,0151202,0151203,0210106,0210105,0111302,0142300";"SITIO";"ESPERANCA";"1";"";"MATO DENTRO";"13169899";"SP";"6175";"19";"38771609";"";"";"19";"38771609";"CARLOSVALLIM@UOL.COM.BR";"";"";"SITIO, ESPERANCA, 1, MATO DENTRO, 13169899, SP, 6175, Brasil";1
"55853148";"0001";"60";"1";"INSTITUTO PESCA LEGAL";"02";"20240709";"00";"";"";"20240709";"0311601";"0311604,0312401,0321301,0321305,0322107,9430800";"AVENIDA";"MIGUEL ANTONIO FERNANDES";"00700";"      LOT 2 PAL 12915 QDR       I";"RECREIO DOS BANDEIRANTES";"22790832";"RJ";"6001";"21";"87150209";"";"";"";"";"CONTATO@MWASSESSORIACONTABIL.COM.BR";"";"";"AVENIDA, MIGUEL ANTONIO FERNANDES, 00700, LOT 2 PAL 12915 QDR       I, RECREIO DOS BANDEIRANTES, 22790832, RJ, 6001, Brasil";1
"56078343";"0001";"23";"1";"";"02";"20240725";"00";"";"";"20240725";"0312401";"";"LAGO";"SERGIO MOTA";"S/N";"";"ZONA RURAL";"19470000";"SP";"6927";"18";"81451728";"";"";"";"";"CONTABIL_MURARO@HOTMAI.COM";"";"";"LAGO, SERGIO MOTA, S/N, ZONA RURAL, 19470000, SP, 6927, Brasil";1
"56102842";"0001";"09";"1";"";"02";"20240725";"00";"";"";"20240725";"0322101";"0139399,0133402,0121101,0119999";"SITIO";"SHALOM";"SN";"";"AREADINHO";"11910000";"SP";"7137";"12";"81454996";"";"";"";"";"CONTAB.MARIA@GMAIL.COM";"";"";"SITIO, SHALOM, SN, AREADINHO, 11910000, SP, 7137, Brasil";1
