CNPJ_BASICO;CNPJ_ORDEM;CNPJ_DV;IDENTIFICADOR_MATRIZ_FILIAL;NOME_FANTASIA;SITUACAO_CADASTRAL;DATA_SITUACAO_CADASTRAL;MOTIVO_SITUACAO_CADASTRAL;NOME_CIDADE_EXTERIOR;PAIS;DATA_INICIO_ATIVIDADE;CNAE_FISCAL_PRINCIPAL;CNAE_FISCAL_SECUNDARIA;TIPO_LOGRADOURO;LOGRADOURO;NUMERO;COMPLEMENTO;BAIRRO;CEP;UF;MUNICIPIO;DDD_1;TELEFONE_1;DDD_2;TELEFONE_2;DDD_FAX;FAX;CORREIO_ELETRONICO;SITUACAO_ESPECIAL;DATA_SITUACAO_ESPECIAL;ENDERECO_COMPLETO;CNAE_PRINCIPAL_FILTRO
"08834769";"0002";"06";"2";"";"02";"20131105";"00";"";"";"20131105";"0322101";"0151201,0133402,0133499,0139399";"FAZENDA";"FELICITA";"S/N";"";"MORRO SECO";"11920000";"SP";"6507";"11";"29198116";"13";"38441468";"38";"441468";"ESDROCONTABILIDADE@UOL.COM.BR";"";"";"FAZENDA, FELICITA, S/N, MORRO SECO, 11920000, SP, 6507, Brasil";1
"19207678";"0001";"78";"1";"";"02";"20131106";"00";"";"";"20131106";"0322101";"0151202,0121101,0153901,0153902,0154700,0321302,0322102";"FAZENDA";"PARAISO";"S/N";"";"DO FUNIL";"07500000";"SP";"7037";"11";"46488666";"11";"29547388";"11";"46563180";"cleusarios@uol.com.br";"";"";"FAZENDA, PARAISO, S/N, DO FUNIL, 07500000, SP, 7037, Brasil";1
"19226339";"0001";"39";"1";"";"02";"20131028";"00";"";"";"20131028";"0312401";"0312402";"RUA";"SERAFIM ZAPATTA";"461";"";"CONJ HABITACIONAL PAULO DE BIASI";"14945104";"SP";"6493";"16";"97596869";"";"";"";"";"escritorio_colhone@terra.com.br";"";"";"RUA, SERAFIM ZAPATTA, 461, CONJ HABITACIONAL PAULO DE BIASI, 14945104, SP, 6493, Brasil";1
"19237835";"0001";"98";"1";"";"02";"20131111";"00";"";"";"20131111";"0312401";"";"RUA";"NIDROALDO MARINHO";"1335";"      CASA";"JARDIM REAL II";"19470000";"SP";"6927";"18";"32811437";"";"";"";"";"";"";"";"RUA, NIDROALDO MARINHO, 1335, CASA, JARDIM REAL II, 19470000, SP, 6927, Brasil";1
"19260372";"0001";"85";"1";"";"02";"20131114";"00";"";"";"20131114";"0312401";"";"RUA";"HORIS INACIO BUENO";"1015";"";"CENTRO";"17940000";"SP";"7043";"18";"38711419";"18";"38714226";"18";"38711419";"escritorionetanias@hotmail.com";"";"";"RUA, HORIS INACIO BUENO, 1015, CENTRO, 17940000, SP, 7043, Brasil";1
"19270154";"0001";"21";"1";"";"02";"20131118";"00";"";"";"20131118";"0322101";"0151201,0151202,0131800,0121101";"ESTRADA";"20";"SN";"";"ZONA RURAL";"15785000";"SP";"7023";"17";"36314744";"17";"36315628";"17";"36314744";"escritoriovisao@terra.com.br";"";"";"ESTRADA, 20, SN, ZONA RURAL, 15785000, SP, 7023, Brasil";1
"19275232";"0001";"80";"1";"";"02";"20131106";"00";"";"";"20131106";"0312401";"";"RUA";"ALAGOINHAS";"109";"";"RES BELA ISABELLA";"15801448";"SP";"6323";"17";"35243087";"17";"97433908";"17";"35462639";"ribeirobecker@hotmail.com";"";"";"RUA, ALAGOINHAS, 109, RES BELA ISABELLA, 15801448, SP, 6323, Brasil";1
"19285746";"0001";"17";"1";"";"02";"20131120";"00";"";"";"20131120";"0322101";"0111302,0131800,0155501,0121101";"ESTRADA";"MUNICIPAL BAIRRO SERRA DO MOQUEM";"SN";"      RECANTO TIO BADICO";"SERRA DO MOQUEM";"13960000";"SP";"7143";"19";"38957305";"";"";"19";"38952526";"NOVAERA-CONTABIL@HOTMAIL.COM";"";"";"ESTRADA, MUNICIPAL BAIRRO SERRA DO MOQUEM, SN, RECANTO TIO BADICO, SERRA DO MOQUEM, 13960000, SP, 7143, Brasil";1
"19338107";"0001";"72";"1";"";"02";"20131129";"00";"";"";"20131129";"0322101";"";"ESTRADA MUNICIPAL";"DO PAVOEIRO";"KM. 02";": CHACARA BETEL;";"PAVOEIRO";"12260000";"SP";"6813";"11";"99748368";"12";"39740178";"12";"39740258";"ARI@ARIZON.COM.BR";"";"";"ESTRADA MUNICIPAL, DO PAVOEIRO, KM. 02, : CHACARA BETEL, PAVOEIRO, 12260000, SP, Brasil";1
"19410108";"0001";"80";"1";"";"02";"20131212";"00";"";"";"20131212";"0321399";"0321304";"ESTRADA";"DOS ROMEIROS, KM 90";"S/N";"CXPST 810";"PEDREGULHO";"13304970";"SP";"6579";"11";"40225492";"11";"68428239";"";"";"marcio.fazenda@yahoo.com.br";"";"";"ESTRADA, DOS ROMEIROS, KM 90, S/N, CXPST 810, PEDREGULHO, 13304970, SP, 6579, Brasil";1
"19429389";"0001";"13";"1";"";"02";"20131111";"00";"";"";"20131111";"0312401";"";"RUA";"PAULO CASTREQUINI";"341";"";"CENTRO";"15580000";"SP";"6701";"17";"38461125";"";"";"";"";"";"";"";"RUA, PAULO CASTREQUINI, 341, CENTRO, 15580000, SP, 6701, Brasil";1
"19508091";"0001";"07";"1";"";"02";"20140108";"00";"";"";"20140108";"0322101";"0111302,0121101,0115600";"CHACARA";"RECANTO DAS AGUAS";"S/N";"";"RIBEIRO BRANCO";"18745000";"SP";"6353";"14";"37621311";"";"";"14";"37623466";"strtaquarituba@fetaesp.org.br";"";"";"CHACARA, RECANTO DAS AGUAS, S/N, RIBEIRO BRANCO, 18745000, SP, 6353, Brasil";1
"19583946";"0001";"56";"1";"CONDOMINIO DE PISCICULTURA GALEGO";"02";"20131127";"00";"";"";"20131127";"0322101";"";"LAGOA";"RESERVATORIO DA REPRESA CANOAS I";"S/N";"      SITIO IRMAOS TOSTES";"BAIRRO AGUA DOS PATOS";"86375000";"PR";"7613";"43";"91347696";"";"";"";"";"";"";"";"LAGOA, RESERVATORIO DA REPRESA CANOAS I, S/N, SITIO IRMAOS TOSTES, BAIRRO AGUA DOS PATOS, 86375000, PR, 7613, Brasil";1
"19641199";"0001";"65";"1";"";"02";"20140203";"00";"";"";"20140203";"0322101";"0111302";"SITIO";"NOSSA SENHORA DO SOCORRO";"S/N";"";"CARDOSOS";"13960000";"SP";"7143";"19";"38952526";"19";"38952526";"19";"38952526";"";"";"";"SITIO, NOSSA SENHORA DO SOCORRO, S/N, CARDOSOS, 13960000, SP, 7143, Brasil";1
"19792000";"0001";"08";"1";"";"02";"20140225";"00";"";"";"20140225";"0322101";"";"FAZENDA";"SAO JOSE DO RIO PARDO - REMANESCENTE";"S/N";"";"RURAL";"13710000";"SP";"7167";"19";"96091545";"";"";"";"";"";"";"";"FAZENDA, SAO JOSE DO RIO PARDO - REMANESCENTE, S/N, RURAL, 13710000, SP, 7167, Brasil";1
"19860265";"0001";"98";"1";"";"02";"20140311";"00";"";"";"20140311";"0312401";"";"RUA";"PIEMONTE";"523";"CASA;";"CENTRO";"17940000";"SP";"7043";"18";"38511248";"18";"38512115";"18";"38512406";"SAOPAULO@ABCREDE.COM.BR";"";"";"RUA, PIEMONTE, 523, CASA, CENTRO, 17940000, SP, Brasil";1
"19879948";"0001";"97";"1";"";"02";"20140314";"00";"";"";"20140314";"0312401";"";"SITIO";"BOM RETIRO";"203";"LOTE: 203;";"AGROVILA BIRIGUI";"16370000";"SP";"6933";"14";"35410261";"";"";"";"";"";"";"";"SITIO, BOM RETIRO, 203, LOTE: 203, AGROVILA BIRIGUI, 16370000, SP, Brasil";1
"19915749";"0001";"97";"1";"";"02";"20140318";"00";"";"";"20140318";"0322101";"0111399";"SITIO";"NOSSA SENHORA DE FATIMA";"S/N";": ZONA RURAL;";"AGUA DO FOGO";"19880000";"SP";"6301";"18";"33412200";"18";"97761206";"18";"33412554";"";"";"";"SITIO, NOSSA SENHORA DE FATIMA, S/N, : ZONA RURAL, AGUA DO FOGO, 19880000, SP, Brasil";1
"19951216";"0001";"60";"1";"";"02";"20140325";"00";"";"";"20140325";"0312401";"";"RUA";"VENUS";"470";"";"JARDIM DO SOL";"14900000";"SP";"6555";"16";"97597651";"";"";"";"";"";"";"";"RUA, VENUS, 470, JARDIM DO SOL, 14900000, SP, 6555, Brasil";1
"20151300";"0001";"89";"1";"";"02";"20140424";"00";"";"";"20140424";"0312401";"";"LAGO";"SERGIUO MOTA";"00";"";"ZONA RURAL";"19470000";"SP";"6927";"18";"33611363";"18";"33611280";"18";"33611363";"ARNALDO@SYSTEMA.COM.BR";"";"";"LAGO, SERGIUO MOTA, 00, ZONA RURAL, 19470000, SP, 6927, Brasil";1
"20159758";"0001";"84";"1";"";"02";"20140429";"00";"";"";"20140429";"0322101";"0210101";"RUA";"DO CASARAO";"108";": SITIO REC DOS ANJOS;";"DO CASARAO";"08970000";"SP";"7001";"11";"46961774";"11";"72986314";"";"";"";"";"";"RUA, DO CASARAO, 108, : SITIO REC DOS ANJOS, DO CASARAO, 08970000, SP, Brasil";1
"20213905";"0001";"57";"1";"";"02";"20140502";"00";"";"";"20140502";"0312401";"";"RUA";"JOSE ALVES DE ATHAIDE";"789";"CASA;";"JARDIM PAULISTA II";"15360000";"SP";"7147";"18";"99111225";"18";"37861228";"";"";"ESTERGUIMARAES.MARTINS@GMAIL.COM";"";"";"RUA, JOSE ALVES DE ATHAIDE, 789, CASA, JARDIM PAULISTA II, 15360000, SP, Brasil";1
"20502405";"0001";"35";"1";"";"02";"20140625";"00";"";"";"20140625";"0312401";"";"RUA";"NICOLA ZWING";"1045";"";"CENTRO";"17980000";"SP";"6809";"18";"38711419";"18";"38714226";"18";"38711419";"ESCRITORIONETANIAS@HOTMAIL.COM";"";"";"RUA, NICOLA ZWING, 1045, CENTRO, 17980000, SP, 6809, Brasil";1
"20557259";"0001";"45";"1";"COOPERATIVA DOS PESCADORES COPAAFA";"02";"20140704";"00";"";"";"20140704";"0322101";"0111302,0112101,0115600,0119906,0121101,0151201,0151202,0322102,1013902,1020101";"GLEBA";"ROSANELA";"2099";"";"ZONA RURAL";"19275000";"SP";"7255";"18";"32228246";"";"";"";"";"FERNANDO.BECEGATO@UOL.COM.BR";"";"";"GLEBA, ROSANELA, 2099, ZONA RURAL, 19275000, SP, 7255, Brasil";1
"20594833";"0001";"35";"1";"";"02";"20140619";"00";"";"";"20140619";"0312401";"";"SITIO";"SAO JOSE";"LOTE 3";"CASA: RESIDENCIAL;";"ASS PORTO VELHO";"19470000";"SP";"6927";"18";"32813538";"18";"96514666";"";"";"PAULFCAV@HOTMAIL.COM";"";"";"SITIO, SAO JOSE, LOTE 3, CASA: RESIDENCIAL, ASS PORTO VELHO, 19470000, SP, Brasil";1
"20768283";"0001";"23";"1";"";"02";"20140802";"00";"";"";"20140802";"0312401";"";"RUA";"RIO BRANCO";"16-30";"CASA: RESIDENCIAL;";"VILA PALMIRA";"19470000";"SP";"6927";"18";"32813538";"";"";"";"";"PAULFCAV@HOTMAIL.COM";"";"";"RUA, RIO BRANCO, 16-30, CASA: RESIDENCIAL, VILA PALMIRA, 19470000, SP, Brasil";1
"20768293";"0001";"69";"1";"";"02";"20140804";"00";"";"";"20140804";"0322101";"";"SITIO";"DO SEU DORIVA";"S/N";"";"DO VARGEDO";"18170000";"SP";"6857";"15";"97009329";"";"";"";"";"";"";"";"SITIO, DO SEU DORIVA, S/N, DO VARGEDO, 18170000, SP, 6857, Brasil";1
"20783625";"0001";"84";"1";"COOPERPEIXES";"02";"20200817";"00";"";"";"20140806";"0322101";"4722902,4634603";"AVENIDA";"DAS CHACARAS";"152/A";"";"ZONA RURAL";"79415000";"MS";"9757";"67";"32541969";"";"";"";"";"";"";"";"AVENIDA, DAS CHACARAS, 152/A, ZONA RURAL, 79415000, MS, 9757, Brasil";1
"20783853";"0001";"54";"1";"";"02";"20140805";"00";"";"";"20140805";"0322101";"";"ESTRADA MUNICIPAL";"DOS AVEIROS";"SN";"COND: CHACARA AVEIRO ;";"JARDIM ANDORINHAS";"13101499";"SP";"6291";"19";"38494562";"";"";"";"";"NOVACONT@NOVACONTASSESSORIA.COM.BR";"";"";"ESTRADA MUNICIPAL, DOS AVEIROS, SN, COND: CHACARA AVEIRO, JARDIM ANDORINHAS, 13101499, SP, Brasil";1
"20803546";"0001";"98";"1";"";"02";"20140807";"00";"";"";"20140807";"0312401";"";"RUA";"WANDERLEY MARTINS VINHOTI";"1219";": CASA;";"RESIDENCIAL PORTAL DA PEROLA II";"16201410";"SP";"6229";"18";"36440885";"18";"36423492";"";"";"VAGNER@AGRILOPES.COM.BR";"";"";"RUA, WANDERLEY MARTINS VINHOTI, 1219, : CASA, RESIDENCIAL PORTAL DA PEROLA II, 16201410, SP, Brasil";1
"20872524";"0001";"80";"1";"";"02";"20140806";"00";"";"";"20140806";"0312401";"";"PRAIA";"PRAINHA DE INDIAPORA";"S/N";"";"PRAINHA";"15690000";"SP";"6515";"17";"38421225";"";"";"";"";"JSOUZA_1955@YAHOO.COM.BR";"";"";"PRAIA, PRAINHA DE INDIAPORA, S/N, PRAINHA, 15690000, SP, 6515, Brasil";1
"05162786";"0004";"00";"2";"GENESEAS PRODUCAO DE ALEVINOS E ENGORDA DE PEIXES";"02";"20140820";"00";"";"";"20140820";"0322101";"0322107,4634603";"RODOVIA";"MS 316, KM 365,2, MARGEM ESQUERDA";"S/N";"SALA  05";"ZONA RURAL";"79570000";"MS";"9019";"17";"32161023";"";"";"";"";"FISCAL@GENESEAS.COM.BR";"";"";"RODOVIA, MS 316, KM 365,2, MARGEM ESQUERDA, S/N, SALA  05, ZONA RURAL, 79570000, MS, 9019, Brasil";1
"20889392";"0001";"07";"1";"APAMP";"02";"20250924";"00";"";"";"20140620";"0322101";"0322107,0312401,0322199";"RUA";"ANANIAS TEIXEIRA";"210";"";"CIDADE ALTA";"69860000";"AM";"0271";"97";"91648910";"";"";"97";"34581117";"PRETO.AFONSO100@GMAIL.COM";"";"";"RUA, ANANIAS TEIXEIRA, 210, CIDADE ALTA, 69860000, AM, 0271, Brasil";1
"21088487";"0001";"86";"1";"";"02";"20140922";"00";"";"";"20140922";"0312401";"";"RUA";"DOMINGOS SILVA HERNANDES";"229";"";"PORTO";"17980000";"SP";"6809";"18";"38711561";"";"";"18";"38713636";"MARCAASSESSORIA@HOTMAIL.COM";"";"";"RUA, DOMINGOS SILVA HERNANDES, 229, PORTO, 17980000, SP, 6809, Brasil";1
"21107242";"0001";"59";"1";"";"02";"20140924";"00";"";"";"20140924";"0312401";"";"RUA";"JAU";"839";"";"CENTRO";"19273000";"SP";"7265";"18";"32841989";"";"";"18";"32841989";"ORGANTEQ@YAHOO.COM.BR";"";"";"RUA, JAU, 839, CENTRO, 19273000, SP, 7265, Brasil";1
"21107252";"0001";"94";"1";"";"02";"20140924";"00";"";"";"20140924";"0312401";"";"RUA";"PERNAMBUCO";"13-46";"CASA: RESIDENCIAL;";"VILA INDUSTRIAL";"19470000";"SP";"6927";"18";"32813538";"";"";"";"";"PAULFCAV@HOTMAIL.COM";"";"";"RUA, PERNAMBUCO, 13-46, CASA: RESIDENCIAL, VILA INDUSTRIAL, 19470000, SP, Brasil";1
"21139539";"0001";"04";"1";"";"02";"20140930";"00";"";"";"20140930";"0312401";"";"RUA";"PAULO DE ARRUDA MENDES";"1494";"";"MARRECAS";"17980000";"SP";"6809";"18";"38711419";"18";"38714226";"18";"38711419";"ESCRITORIONETANIAS@HOTMAIL.COM";"";"";"RUA, PAULO DE ARRUDA MENDES, 1494, MARRECAS, 17980000, SP, 6809, Brasil";1
"21185951";"0001";"52";"1";"";"02";"20141007";"00";"";"";"20141007";"0312401";"";"SITIO";"ONIX (PESCADOR)";"S/N";": ROD SP613 KM 25 A DI; : R NA SPV24 ATE USINA; : SEGUE MAIS 10KM A FR; : ENTE;";"ASSENTAMENTO PADRE JOSIMO";"19280000";"SP";"7187";"18";"32544208";"18";"32821228";"18";"32821228";"DESPACHANTE_UNIAO@YAHOO.COM.BR";"";"";"SITIO, ONIX (PESCADOR), S/N, : ROD SP613 KM 25 A DI, : R NA SPV24 ATE USINA, : SEGUE MAIS 10KM A FR, : ENTE, Brasil";1
"21242415";"0001";"41";"1";"";"02";"20141016";"00";"";"";"20141016";"0322101";"";"SITIO";"TUPI TORUMBA DE ABACA";"S/N";"";"ARAPONGAL";"11900000";"SP";"6953";"13";"97672079";"13";"38211491";"13";"38211491";"";"";"";"SITIO, TUPI TORUMBA DE ABACA, S/N, ARAPONGAL, 11900000, SP, 6953, Brasil";1
"21270001";"0001";"26";"1";"";"02";"20141022";"00";"";"";"20141022";"0322101";"0151202";"ESTRADA";"JOAO FRANCO CAMARGO";"1";"";"JACUBA OU SOTURNO";"06950971";"SP";"6625";"11";"38122471";"";"";"";"";"";"";"";"ESTRADA, JOAO FRANCO CAMARGO, 1, JACUBA OU SOTURNO, 06950971, SP, 6625, Brasil";1
"21274610";"0001";"53";"1";"";"02";"20141021";"00";"";"";"20141021";"0312401";"";"ACAMPAMENTO";"PORTO X";"SN";"";"PORTO X";"19280000";"SP";"7187";"18";"32823859";"";"";"";"";"";"";"";"ACAMPAMENTO, PORTO X, SN, PORTO X, 19280000, SP, 7187, Brasil";1
"21356542";"0001";"71";"1";"";"02";"20141106";"00";"";"";"20141106";"0322101";"0121101,0155501";"ESTRADA";"MUNICIPAL JOSE BENEDITO DOS SANTOS";"5020";"";"ITAPETI";"08900000";"SP";"6467";"12";"32046715";"";"";"";"";"";"";"";"ESTRADA, MUNICIPAL JOSE BENEDITO DOS SANTOS, 5020, ITAPETI, 08900000, SP, 6467, Brasil";1
"21356553";"0001";"51";"1";"";"02";"20141106";"00";"";"";"20141106";"0322101";"0151201,0119999";"SITIO";"VITORIA";"S/N";"";"VITORIA";"18250000";"SP";"6471";"15";"97467589";"";"";"";"";"";"";"";"SITIO, VITORIA, S/N, VITORIA, 18250000, SP, 6471, Brasil";1
"21484713";"0001";"48";"1";"";"02";"20141126";"00";"";"";"20141126";"0311601";"0312401";"RODOVIA";"PREF CASEMIRO TEIXEIRA";"438";"FUNDOS;";"PORTO DO RIBEIRA";"11920000";"SP";"6507";"13";"97006692";"";"";"";"";"";"";"";"RODOVIA, PREF CASEMIRO TEIXEIRA, 438, FUNDOS, PORTO DO RIBEIRA, 11920000, SP, Brasil";1
"21520395";"0001";"23";"1";"";"02";"20141203";"00";"";"";"20141203";"0312401";"";"RUA";"NOVE DE JULHO";"645";"";"CENTRO";"14955000";"SP";"6247";"16";"39814430";"16";"92333313";"16";"32664015";"EPONTUAL@BOL.COM.BR";"";"";"RUA, NOVE DE JULHO, 645, CENTRO, 14955000, SP, 6247, Brasil";1
"21527698";"0001";"78";"1";"CERRADAO AGROPECUARIA E PARTICIPACOES";"02";"20141205";"00";"";"";"20141205";"0322101";"0154700,0155501,0119999,0111302,0115600,0111399,0151201,0151202";"RODOVIA";"GO 508";"S/N";": KM 18;";"ZONA RURAL";"75600000";"GO";"9379";"62";"32400400";"62";"32400453";"62";"32400483";"PARALEGAL@CONTACNET.COM.BR";"";"";"RODOVIA, GO 508, S/N, : KM 18, ZONA RURAL, 75600000, GO, Brasil";1
"21655925";"0001";"40";"1";"";"02";"20150110";"00";"";"";"20150110";"0312401";"";"RUA";"MIGUEL PALMEIRAS";"606";"CASA;";"CAMPINAL";"19470000";"SP";"6927";"18";"32813538";"";"";"";"";"PAULFCAV@HOTMAIL.COM";"";"";"RUA, MIGUEL PALMEIRAS, 606, CASA, CAMPINAL, 19470000, SP, Brasil";1
"09458697";"0002";"02";"2";"";"02";"20150122";"00";"";"";"20150122";"0322101";"4632001,8219999";"ESTRADA";"ETN 3 A";"S/N";": ESTANCIA BOIADEIRA;";"ZONA RURAL";"15790000";"SP";"6991";"17";"36319100";"";"";"";"";"CONTABILIDADE.BRASFISH@GRUPOAMBARAMARAL.COM.BR";"";"";"ESTRADA, ETN 3 A, S/N, : ESTANCIA BOIADEIRA, ZONA RURAL, 15790000, SP, Brasil";1
"21734294";"0001";"55";"1";"";"02";"20150123";"00";"";"";"20150123";"0312401";"";"SITIO";"AGROVILA DOURADO";"SN";"LOTE: 12;";"DANDARA";"16370000";"SP";"6933";"14";"91286621";"14";"35410900";"";"";"PIERINI_CONSULTORIA@HOTMAIL.COM";"";"";"SITIO, AGROVILA DOURADO, SN, LOTE: 12, DANDARA, 16370000, SP, Brasil";1
"21802649";"0001";"04";"1";"";"02";"20150130";"00";"";"";"20150130";"0311601";"0311602";"RUA";"JOAO GONCALVES DE ARAUJO";"121";"";"CARIJO";"11990000";"SP";"6299";"13";"38511167";"13";"38513175";"";"";"JACCICONTABIL@IG.COM.BR";"";"";"RUA, JOAO GONCALVES DE ARAUJO, 121, CARIJO, 11990000, SP, 6299, Brasil";1
"21810913";"0001";"43";"1";"";"02";"20150204";"00";"";"";"20150204";"0312401";"";"RUA";"SEBASTIAO FERREIRA DA SILVA";"414";"CASA;";"JARDIM DAS PAINEIRAS";"19470000";"SP";"6927";"18";"32811437";"18";"32817303";"18";"32811437";"COLONIAZ24@YAHOO.COM.BR";"";"";"RUA, SEBASTIAO FERREIRA DA SILVA, 414, CASA, JARDIM DAS PAINEIRAS, 19470000, SP, Brasil";1
"21828582";"0001";"79";"1";"";"02";"20150205";"00";"";"";"20150205";"0322101";"0322102";"SITIO";"AGUA DA VALA";"SN";"";"AGUA DA VALA";"19640000";"SP";"6499";"18";"32647644";"";"";"";"";"";"";"";"SITIO, AGUA DA VALA, SN, AGUA DA VALA, 19640000, SP, 6499, Brasil";1
"21876228";"0001";"10";"1";"";"02";"20150212";"00";"";"";"20150212";"0312401";"";"RUA";"DOS JASMINS";"121";"";"JARDIM PRIMAVERA";"14802420";"SP";"6163";"16";"33978277";"";"";"";"";"ANDRE_DPASSESSORIA@HOTMAIL.COM";"";"";"RUA, DOS JASMINS, 121, JARDIM PRIMAVERA, 14802420, SP, 6163, Brasil";1
"21887097";"0001";"76";"1";"";"02";"20150216";"00";"";"";"20150216";"0312401";"";"AVENIDA";"AVELINO BOBATO";"1091";"";"JARDIM BELA VISTA";"17980000";"SP";"6809";"18";"81389578";"18";"38711419";"18";"38711419";"ESCRITORIONETANIAS@HOTMAIL.COM";"";"";"AVENIDA, AVELINO BOBATO, 1091, JARDIM BELA VISTA, 17980000, SP, 6809, Brasil";1
"21933359";"0001";"91";"1";"";"02";"20150225";"00";"";"";"20150225";"0322101";"";"ESTRADA";"DO TAKANJI";"SN";"KM: 1;";"PEDRO BARROS";"11850000";"SP";"6699";"13";"38461331";"";"";"13";"38461331";"MARCIOERAFAELA@UOL.COM.BR";"";"";"ESTRADA, DO TAKANJI, SN, KM: 1, PEDRO BARROS, 11850000, SP, Brasil";1
"22202043";"0001";"92";"1";"";"02";"20150324";"00";"";"";"20150324";"0312401";"0311601,0312402,0311602";"ESTRADA";"DO ICAPARA";"KM 03";"";"TOCA DO BUGIO";"11920000";"SP";"6507";"13";"38412548";"13";"38415625";"13";"38415625";"ENEAS-MONTEIRO@UOL.COM.BR";"";"";"ESTRADA, DO ICAPARA, KM 03, TOCA DO BUGIO, 11920000, SP, 6507, Brasil";1
