CNPJ_BASICO;CNPJ_ORDEM;CNPJ_DV;IDENTIFICADOR_MATRIZ_FILIAL;NOME_FANTASIA;SITUACAO_CADASTRAL;DATA_SITUACAO_CADASTRAL;MOTIVO_SITUACAO_CADASTRAL;NOME_CIDADE_EXTERIOR;PAIS;DATA_INICIO_ATIVIDADE;CNAE_FISCAL_PRINCIPAL;CNAE_FISCAL_SECUNDARIA;TIPO_LOGRADOURO;LOGRADOURO;NUMERO;COMPLEMENTO;BAIRRO;CEP;UF;MUNICIPIO;DDD_1;TELEFONE_1;DDD_2;TELEFONE_2;DDD_FAX;FAX;CORREIO_ELETRONICO;SITUACAO_ESPECIAL;DATA_SITUACAO_ESPECIAL;ENDERECO_COMPLETO;CNAE_PRINCIPAL_FILTRO
"23227903";"0001";"05";"1";"FILE DE TRUTA NR";"02";"20040828";"00";"";"";"19870421";"0322101";"1020102,1066000,4634603,4722902";"ESTRADA";"DAS POSSES";"S/N";"";"NOGUEIRAS";"37690000";"MG";"5307";"35";"36551203";"";"";"";"";"SAMICONTAB@UOL.COM.BR";"";"";"ESTRADA, DAS POSSES, S/N, NOGUEIRAS, 37690000, MG, 5307, Brasil";1
"60862547";"0001";"28";"1";"BAR E MERCEARIA AZUL";"02";"20240207";"00";"";"";"19890628";"0322101";"0321301";"RUA";"QUINTINO BOCAIUVA";"297";"";"BONFIM";"13070017";"SP";"6291";"";"";"";"";"";"";"";"";"";"RUA, QUINTINO BOCAIUVA, 297, BONFIM, 13070017, SP, 6291, Brasil";1
"07249821";"0001";"05";"1";"WF RODOVIAS";"02";"20240612";"00";"";"";"20050222";"0312401";"5611203,5510801,9312300,7990200";"RODOVIA";"PR 458";" KM 1";"      ESTRADA FLORIDA";"RECANTO DA PAZ";"86780000";"PR";"7559";"44";"30318053";"44";"98329698";"44";"99602360";"cancaocontabil@teracom.com.br";"";"";"RODOVIA, PR 458, KM 1, ESTRADA FLORIDA, RECANTO DA PAZ, 86780000, PR, 7559, Brasil";1
"62044714";"0001";"59";"1";"";"02";"20200611";"00";"";"";"19891208";"0322101";"0321301";"RUA";"ALVORADA";"111";"";"JARDIM DO ESTADIO";"09172280";"SP";"7057";"";"";"";"";"";"";"";"";"";"RUA, ALVORADA, 111, JARDIM DO ESTADIO, 09172280, SP, 7057, Brasil";1
"80704836";"0001";"06";"1";"";"02";"20051103";"00";"";"";"19700204";"0322101";"0321301";"AVENIDA";"CEL ROGERIO BORBA";"SN";"";"CENTRO";"84320000";"PR";"7811";"";"";"";"";"";"";"";"";"";"AVENIDA, CEL ROGERIO BORBA, SN, CENTRO, 84320000, PR, 7811, Brasil";1
"62393384";"0001";"07";"1";"BAR E LANCHES QUINHENTOS E OITENTA";"02";"20041030";"00";"";"";"19900214";"0322101";"0321301";"RUA";"GUAICURUS";"580";"";"LAPA";"05033001";"SP";"7107";"";"";"";"";"";"";"";"";"";"RUA, GUAICURUS, 580, LAPA, 05033001, SP, 7107, Brasil";1
"25798224";"0001";"11";"1";"BAR E MERCEARIA SAO JOSE";"02";"20051103";"00";"";"";"19890510";"0322101";"0321301";"RUA";"DOS FERROVIARIOS";"S/N";"L 2";"4 DEPOSITO";"36240000";"MG";"5213";"";"";"";"";"";"";"";"";"";"RUA, DOS FERROVIARIOS, S/N, L 2, 4 DEPOSITO, 36240000, MG, 5213, Brasil";1
"08432692";"0001";"59";"1";"";"02";"20051103";"00";"";"";"19701124";"0311601";"1020101,1099604,4634603,4637199,4722902,4729699,5211799,6810202";"RUA";"CHILE";"128";"";"RIBEIRA";"59012250";"RN";"1761";"";"";"";"";"";"";"";"";"";"RUA, CHILE, 128, RIBEIRA, 59012250, RN, 1761, Brasil";1
"08736779";"0001";"10";"1";"";"02";"20051103";"00";"";"";"19830808";"0321305";"0135100,0139306,0321302,0322107,4623105,4623199,4722902";"RODOVIA";"PE 60";"SN";"KM    49";"ZONA RURAL";"55570000";"PE";"2537";"81";"31250711";"";"";"";"";"";"";"";"RODOVIA, PE 60, SN, KM    49, ZONA RURAL, 55570000, PE, 2537, Brasil";1
"84018761";"0001";"60";"1";"";"02";"20051103";"00";"";"";"19920522";"0322101";"4722902,7731400";"RUA";"DA PISCICULTURA";"926";"      SALA 02";"PISCICULTURA";"69314002";"RR";"0301";"95";"36238858";"";"";"";"";"";"";"";"RUA, DA PISCICULTURA, 926, SALA 02, PISCICULTURA, 69314002, RR, 0301, Brasil";1
"65407801";"0001";"11";"1";"";"02";"20230712";"00";"";"";"19910116";"0322101";"0321301";"RUA";"FELIPE JOSE FIGUEIREDO";"30";"A";"VILA PARANAGUA";"03807300";"SP";"7107";"";"";"";"";"";"";"";"";"";"RUA, FELIPE JOSE FIGUEIREDO, 30, A, VILA PARANAGUA, 03807300, SP, 7107, Brasil";1
"84575778";"0001";"19";"1";"BAR DO BAIANO";"02";"20240105";"00";"";"";"19921218";"0322101";"0321301";"RUA";"ALEXANDRE GUIMARAES";"8131";"";"TANCREDO NEVES";"78916450";"RO";"0003";"";"";"";"";"";"";"";"";"";"RUA, ALEXANDRE GUIMARAES, 8131, TANCREDO NEVES, 78916450, RO, 0003, Brasil";1
"10320497";"0001";"89";"1";"EMPREENDIMENTO SAO TELMO";"02";"20051103";"00";"";"";"19860129";"0322101";"4712100";"RODOVIA";"BR 343";"S/N";"      KM 147";"ZONA RURAL";"64240000";"PI";"1165";"86";"33431882";"86";"33431818";"86";"3431882";"gutemberg.ana@oi.com.br";"";"";"RODOVIA, BR 343, S/N, KM 147, ZONA RURAL, 64240000, PI, 1165, Brasil";1
"84896059";"0001";"08";"1";"BAR E MERCEARIA SAO PEDRO";"02";"20051103";"00";"";"";"19911119";"0322101";"0321301";"RUA";"PETRONIO CARNEIRO SOUZA";"254";"";"ROCIO II";"84130000";"PR";"7735";"";"";"";"";"";"";"";"";"";"RUA, PETRONIO CARNEIRO SOUZA, 254, ROCIO II, 84130000, PR, 7735, Brasil";1
"84903566";"0001";"13";"1";"";"02";"20051103";"00";"";"";"19670829";"0311601";"0312401";"RUA";"OSVALDO CABRAL";"165";"APTO 2 ED.CINE MUSSI";"CENTRO";"88790000";"SC";"8185";"";"";"";"";"";"";"";"";"";"RUA, OSVALDO CABRAL, 165, APTO 2 ED.CINE MUSSI, CENTRO, 88790000, SC, 8185, Brasil";1
"28691947";"0001";"05";"1";"";"02";"20230210";"00";"";"";"19850621";"0322101";"4722902";"ESTRADA";"CARLOS SAMPAIO";"1937";"";"ADRIANOPOLIS";"26053690";"RJ";"5869";"21";"97972057";"";"";"";"";"";"";"";"ESTRADA, CARLOS SAMPAIO, 1937, ADRIANOPOLIS, 26053690, RJ, 5869, Brasil";1
"30838676";"0001";"10";"1";"";"02";"20051103";"00";"";"";"19860522";"0311601";"0312401";"PRACA";"VISCONDE DO RIO NOVO";"32";"";"CENTRO";"25802280";"RJ";"5919";"";"";"";"";"";"";"";"";"";"PRACA, VISCONDE DO RIO NOVO, 32, CENTRO, 25802280, RJ, 5919, Brasil";1
"12763389";"0001";"06";"1";"CUNHAU PESCADOS";"02";"20230612";"00";"";"";"19880422";"0321301";"0311602,0311604,0321302,1020101,1099604,4619200,4634603,4722902,5211799";"AVENIDA";"GILBERTO RODRIGUES DA SILVA";"334";"";"BARRA DE CUNHAU";"59190000";"RN";"1643";"84";"91768624";"";"";"";"";"CUNHAUPESCADOS@GMAIL.COM";"";"";"AVENIDA, GILBERTO RODRIGUES DA SILVA, 334, BARRA DE CUNHAU, 59190000, RN, 1643, Brasil";1
"68292531";"0001";"39";"1";"";"02";"20251215";"00";"";"";"19920902";"0322101";"0321301";"AVENIDA";"DOS AMORITAS";"311";"";"JD DO ESTADIO";"09172070";"SP";"7057";"";"";"";"";"";"";"";"";"";"AVENIDA, DOS AMORITAS, 311, JD DO ESTADIO, 09172070, SP, 7057, Brasil";1
"68676048";"0001";"58";"1";"";"02";"20051103";"00";"";"";"19921113";"0322101";"0321301";"RUA";"NELSON VIANA";"215";"LOJA 5";"CENTRO";"25805290";"RJ";"5919";"";"";"";"";"";"";"";"";"";"RUA, NELSON VIANA, 215, LOJA 5, CENTRO, 25805290, RJ, 5919, Brasil";1
"71661268";"0001";"12";"1";"BAR E MERCEARIA SAO JORGE";"02";"20051103";"00";"";"";"19930604";"0322101";"0321301";"RUA";"BELO HORIZONTE";"383";"";"JD S LUZIA";"14210000";"SP";"6653";"";"";"";"";"";"";"";"";"";"RUA, BELO HORIZONTE, 383, JD S LUZIA, 14210000, SP, 6653, Brasil";1
"54648761";"0001";"83";"1";"";"02";"20010825";"00";"";"";"19850812";"0312401";"5611201,5611203,9329899,4763604";"RUA";"EUGENIO BENEDITO PEDROSO";"339";"";"SAO JOAO NOVO";"18140705";"SP";"7113";"11";"50710030";"11";"55810069";"11";"47845840";"contabil@jokassessoria.com.br";"";"";"RUA, EUGENIO BENEDITO PEDROSO, 339, SAO JOAO NOVO, 18140705, SP, 7113, Brasil";1
"72938418";"0001";"55";"1";"";"02";"20050722";"00";"";"";"19931018";"0322101";"0321301";"RUA";"DR PINTO NAZARIO";"197";"";"JD MARISTELA";"04176070";"SP";"7107";"";"";"";"";"";"";"";"";"";"RUA, DR PINTO NAZARIO, 197, JD MARISTELA, 04176070, SP, 7107, Brasil";1
"07617108";"0001";"77";"1";"COPEF";"02";"20241021";"00";"";"";"20050817";"0311601";"0312401";"OUTROS";"RAMAL DO RUMO CERTO   RUA SAO JOAO";"25";"KM 165, BR 174 VILA II";"ZONA RURAL";"69735000";"AM";"9841";"92";"91586797";"";"";"";"";"";"";"";"OUTROS, RAMAL DO RUMO CERTO   RUA SAO JOAO, 25, KM 165, BR 174 VILA II, ZONA RURAL, 69735000, AM, 9841, Brasil";1
"08019885";"0001";"82";"1";"APACCP";"02";"20060406";"00";"";"";"20060406";"0311601";"0312401";"COLÔNIA";"PIQUIA";"SN";"SEDE";"INTERIOR";"68220000";"PA";"0495";"93";"35332414";"93";"35332414";"93";"35332414";"";"";"";"COLÔNIA, PIQUIA, SN, SEDE, INTERIOR, 68220000, PA, 0495, Brasil";1
"08032341";"0001";"50";"1";"";"02";"20060529";"00";"";"";"20060529";"0311601";"0312401";"OUTROS";"PESCADOR";"S/N";"SEDE";"LAGO SERGIO MOTA";"19470000";"SP";"6927";"18";"32788198";"18";"97025925";"";"";"";"";"";"OUTROS, PESCADOR, S/N, SEDE, LAGO SERGIO MOTA, 19470000, SP, 6927, Brasil";1
"08042577";"0001";"78";"1";"";"02";"20060509";"00";"";"";"20060509";"0311601";"0312401";"RUA";"JOAO BONIFACIO DA SILVA";"558";"";"VILA GARCES";"11920000";"SP";"6507";"13";"38414661";"";"";"13";"38412548";"eneas-monteiro@uol.com.br";"";"";"RUA, JOAO BONIFACIO DA SILVA, 558, VILA GARCES, 11920000, SP, 6507, Brasil";1
"08045430";"0001";"31";"1";"";"02";"20060531";"00";"";"";"20060531";"0311601";"0312401";"RUA";"SAO SEBASTIAO";"57";"CASA";"CENTRO";"14990000";"SP";"6531";"17";"35561406";"17";"35561532";"17";"35561406";"ARIJCOF@TERRA.COM.BR";"";"";"RUA, SAO SEBASTIAO, 57, CASA, CENTRO, 14990000, SP, 6531, Brasil";1
"08051793";"0001";"80";"1";"";"02";"20060605";"00";"";"";"20060605";"0311601";"0312401";"RUA";"IZABEL FERREIRA LIMA DE SOUZA";"480";"";"CENTRO";"17980000";"SP";"6809";"18";"38714340";"18";"38714340";"18";"38714340";"COLONIADEPESCADORES@TERRA.COM.BR";"";"";"RUA, IZABEL FERREIRA LIMA DE SOUZA, 480, CENTRO, 17980000, SP, 6809, Brasil";1
"08063094";"0001";"50";"1";"";"02";"20060608";"00";"";"";"20060608";"0311601";"0312401";"RUA";"2 DE JULHO";"167";"";"MARRECA";"17980000";"SP";"6809";"18";"38714340";"18";"38714340";"18";"38714340";"coloniadepescadores@terra.com.br";"";"";"RUA, 2 DE JULHO, 167, MARRECA, 17980000, SP, 6809, Brasil";1
"08064638";"0001";"06";"1";"";"02";"20060518";"00";"";"";"20060518";"0311601";"0312401";"OUTROS";"EXTENCAO DO  RIO GRANDE";"S/N";"";"RURAL";"14795000";"SP";"6343";"17";"3351554";"";"";"";"";"";"";"";"OUTROS, EXTENCAO DO  RIO GRANDE, S/N, RURAL, 14795000, SP, 6343, Brasil";1
"08066152";"0001";"07";"1";"";"02";"20060522";"00";"";"";"20060522";"0311601";"0312401";"CHÁCARA";"CESIRAJO";"S/N";"P.RESTANTE";"MORYAMA";"17960000";"SP";"6733";"18";"38556106";"";"";"";"";"";"";"";"CHÁCARA, CESIRAJO, S/N, P.RESTANTE, MORYAMA, 17960000, SP, 6733, Brasil";1
"08077899";"0001";"52";"1";"";"02";"20060612";"00";"";"";"20060612";"0311601";"0312401";"FAZENDA";"BURITIS";"S/N";"";"BURITIS";"17990000";"SP";"6829";"18";"38714340";"18";"38714340";"18";"38714340";"COLONIADEPESCADORES@TERRA.COM.BR";"";"";"FAZENDA, BURITIS, S/N, BURITIS, 17990000, SP, 6829, Brasil";1
"08086547";"0001";"63";"1";"";"02";"20060609";"00";"";"";"20060609";"0321301";"4623109,4634603,0322102,0321302,0322101,0322104,0321304";"RUA";"PEDRO ALVARES CABRAL";"20";"SALA  02";"GARCIA";"89021180";"SC";"8047";"47";"99829405";"";"";"";"";"";"";"";"RUA, PEDRO ALVARES CABRAL, 20, SALA  02, GARCIA, 89021180, SC, 8047, Brasil";1
"08088295";"0001";"01";"1";"";"02";"20060621";"00";"";"";"20060621";"0311601";"0312401";"RUA";"DR. CUNHA BUENO";"514";"";"JARDIM VERA CRUZ";"17900000";"SP";"6389";"18";"38213298";"";"";"";"";"";"";"";"RUA, DR. CUNHA BUENO, 514, JARDIM VERA CRUZ, 17900000, SP, 6389, Brasil";1
"08110583";"0001";"15";"1";"";"02";"20060526";"00";"";"";"20060526";"0311601";"0312401";"RUA";"SAO JOSE";"362";"FUNDOS";"CENTRO";"16350000";"SP";"6199";"18";"36551250";"";"";"";"";"";"";"";"RUA, SAO JOSE, 362, FUNDOS, CENTRO, 16350000, SP, 6199, Brasil";1
"05461425";"0001";"11";"1";"COLONIA Z 08";"02";"20190218";"00";"";"";"20021107";"0311601";"0312401";"RUA";"FIRMINO PIRES";"1770";"SUL";"VERMELHA";"64018070";"PI";"1219";"086";"2293585";"";"";"86";"2294669";"CAPEPI@WEBLAN.COM.BR";"";"";"RUA, FIRMINO PIRES, 1770, SUL, VERMELHA, 64018070, PI, 1219, Brasil";1
"08042583";"0001";"25";"1";"";"02";"20060510";"00";"";"";"20060510";"0312401";"";"RUA";"EMILIO CONDE";"537";"";"CENTRO";"17980000";"SP";"6809";"18";"38711419";"";"";"18";"38713265";"NFESCRITORIONETANIAS@HOTMAIL.COM";"";"";"RUA, EMILIO CONDE, 537, CENTRO, 17980000, SP, 6809, Brasil";1
"07452635";"0001";"79";"1";"";"02";"20211118";"00";"";"";"20050610";"0322101";"";"SITIO";"LINHA SECCAO PROGRESSO";"S/N";"";"INTERIOR";"85609250";"PR";"7565";"46";"99759280";"";"";"45";"32235915";"ERIVELTO_DV1@HOTMAIL.COM";"";"";"SITIO, LINHA SECCAO PROGRESSO, S/N, INTERIOR, 85609250, PR, 7565, Brasil";1
"01685945";"0001";"57";"1";"";"02";"20040828";"00";"";"";"19970303";"0321301";"0121101,0133499,0321302,0322101,1020101,4633801,4634603,4722902,4724500,6440900,6810202,6821802";"ESTRADA";"DE NIZIA FLORESTA CURRAIS";"S/N";"FAZENDA PAPARY";"ZONA RURAL";"59164000";"RN";"1763";"";"";"";"";"";"";"";"";"";"ESTRADA, DE NIZIA FLORESTA CURRAIS, S/N, FAZENDA PAPARY, ZONA RURAL, 59164000, RN, 1763, Brasil";1
"08077900";"0001";"49";"1";"";"02";"20060612";"00";"";"";"20060612";"0311601";"0312401";"AVENIDA";"AV PAULISTA";"812";"";"CENTRO";"17990000";"SP";"6829";"18";"38714340";"18";"38714340";"18";"38714340";"COLONIADEPESCADORES@TERRA.COM.BR";"";"";"AVENIDA, AV PAULISTA, 812, CENTRO, 17990000, SP, 6829, Brasil";1
"05204732";"0001";"17";"1";"AAC";"02";"20190815";"00";"";"";"20020527";"0322101";"0321301";"RUA";"15 DE NOVEMBRO, S/N - MERC MUNICIPAL";"BOX 08";"";"CENTRO";"69450000";"AM";"0227";"";"";"";"";"";"";"";"";"";"RUA, 15 DE NOVEMBRO, S/N - MERC MUNICIPAL, BOX 08, CENTRO, 69450000, AM, 0227, Brasil";1
"02521392";"0001";"60";"1";"";"02";"20050827";"00";"";"";"19980202";"0322199";"";"AVENIDA";"PRUDENTE DE MORAIS";"507";"      SALA 505 A";"PETROPOLIS";"59020900";"RN";"1761";"84";"32225556";"";"";"";"";"emanoellemoura@uol.com.br";"";"";"AVENIDA, PRUDENTE DE MORAIS, 507, SALA 505 A, PETROPOLIS, 59020900, RN, 1761, Brasil";1
"05603469";"0001";"39";"1";"MARPEX";"02";"20051103";"00";"";"";"19781101";"0311601";"0312401";"RUA";"GUILHERME BLUM";"27";"";"PRAIA DE IRACEMA";"60060590";"CE";"1389";"";"";"";"";"";"";"";"";"";"RUA, GUILHERME BLUM, 27, PRAIA DE IRACEMA, 60060590, CE, 1389, Brasil";1
"07683799";"0001";"07";"1";"COLONIA Z-32";"02";"20051116";"00";"";"";"20051116";"0311601";"0312401";"SÍTIO";"LAGINHA";"SN";"";"ZONA RURAL";"58535000";"PB";"1995";"83";"99689755";"83";"33591042";"";"";"";"";"";"SÍTIO, LAGINHA, SN, ZONA RURAL, 58535000, PB, 1995, Brasil";1
"05575484";"0001";"10";"1";"";"02";"20050924";"00";"";"";"20020102";"0312401";"3600601";"RUA";"NOVA";"SN";"";"ITAPIRUCU";"36756000";"MG";"4933";"";"";"";"";"";"";"";"";"";"RUA, NOVA, SN, ITAPIRUCU, 36756000, MG, 4933, Brasil";1
"74606245";"0001";"01";"1";"BLACK SABBAR";"02";"20051103";"00";"";"";"19940406";"0322101";"0321301";"RUA";"BRASIL";"65";"";"CENTRO";"19830000";"SP";"6395";"";"";"";"";"";"";"";"";"";"RUA, BRASIL, 65, CENTRO, 19830000, SP, 6395, Brasil";1
"77255446";"0001";"91";"1";"MERCEARIA PEG PAG";"02";"20051103";"00";"";"";"19760813";"0311601";"0312401";"RUA";"BARAO DO RIO BRANCO";"140";"";"";"87910000";"PR";"7849";"";"";"";"";"";"";"";"";"";"RUA, BARAO DO RIO BRANCO, 140, 87910000, PR, 7849, Brasil";1
"80577166";"0001";"04";"1";"CLUBE ATLETICO LAGOINHA";"02";"20051103";"00";"";"";"19880422";"0322101";"0321301";"";"LOC  ESTRADA PARA AGUDOS";"SN";"";"LAGOINHA";"83190000";"PR";"7925";"";"";"";"";"";"";"";"";"";"LOC  ESTRADA PARA AGUDOS, SN, LAGOINHA, 83190000, PR, 7925, Brasil";1
"07538358";"0001";"11";"1";"";"02";"20051103";"00";"";"";"19840802";"0322101";"0321301";"RUA";"SENADOR JAGUARIBE";"370";"BLOCO C SALA 203";"CENTRO";"60010010";"CE";"1389";"";"";"";"";"";"";"";"";"";"RUA, SENADOR JAGUARIBE, 370, BLOCO C SALA 203, CENTRO, 60010010, CE, 1389, Brasil";1
"64195977";"0001";"94";"1";"";"02";"20051103";"00";"";"";"19900613";"0322199";"0321399";"";"LOC  SITIO PARAISO";"SN";"";"ERICEIRA";"36620000";"MG";"5171";"";"";"";"";"";"";"";"";"";"LOC  SITIO PARAISO, SN, ERICEIRA, 36620000, MG, 5171, Brasil";1
"85012268";"0001";"04";"1";"BAR E MERCEARIA NOSSA SENHORA APARECIDA";"02";"20061201";"00";"";"";"19920408";"0322101";"0321301";"RUA";"FRANCISCO SKRABA";"2245";"SALA";"MORADIAS IPES";"83706110";"PR";"7435";"";"";"";"";"";"";"";"";"";"RUA, FRANCISCO SKRABA, 2245, SALA, MORADIAS IPES, 83706110, PR, 7435, Brasil";1
"24866287";"0002";"86";"2";"";"02";"20051103";"00";"";"";"19880315";"0311601";"0312401";"RUA";"DA SAUDADE";"S/N";"QUADRA 49";"CENTRO";"73850000";"GO";"9325";"";"";"";"";"";"";"";"";"";"RUA, DA SAUDADE, S/N, QUADRA 49, CENTRO, 73850000, GO, 9325, Brasil";1
"66428038";"0001";"78";"1";"IRMAOS TRINDADE";"02";"20051103";"00";"";"";"19911031";"0322101";"0321301";"RUA";"DO CONTORNO";"S/N";"";"DORNELAS";"36884211";"MG";"4877";"";"";"";"";"";"";"";"";"";"RUA, DO CONTORNO, S/N, DORNELAS, 36884211, MG, 4877, Brasil";1
