CNPJ_BASICO;CNPJ_ORDEM;CNPJ_DV;IDENTIFICADOR_MATRIZ_FILIAL;NOME_FANTASIA;SITUACAO_CADASTRAL;DATA_SITUACAO_CADASTRAL;MOTIVO_SITUACAO_CADASTRAL;NOME_CIDADE_EXTERIOR;PAIS;DATA_INICIO_ATIVIDADE;CNAE_FISCAL_PRINCIPAL;CNAE_FISCAL_SECUNDARIA;TIPO_LOGRADOURO;LOGRADOURO;NUMERO;COMPLEMENTO;BAIRRO;CEP;UF;MUNICIPIO;DDD_1;TELEFONE_1;DDD_2;TELEFONE_2;DDD_FAX;FAX;CORREIO_ELETRONICO;SITUACAO_ESPECIAL;DATA_SITUACAO_ESPECIAL;ENDERECO_COMPLETO;CNAE_PRINCIPAL_FILTRO
"52333358";"0001";"30";"1";"BAR RODOVIARIO SAO LUIZ";"02";"20040904";"00";"";"";"19830307";"0322101";"0321301";"AVENIDA";"BALBINA R DA SILVEIRA";"640";"BOX-3";"CENTRO";"15460000";"SP";"6497";"";"";"";"";"";"";"";"";"";"AVENIDA, BALBINA R DA SILVEIRA, 640, BOX-3, CENTRO, 15460000, SP, 6497, Brasil";1
"32645277";"0001";"68";"1";"PISCICULTURA ALCANTARA";"02";"20051103";"00";"";"";"19890222";"0322101";"4330405,4744099,2342702,4330402,4399103,4391600,4213800,4330499,4722902,4399199";"RUA";"TUCURUI";"14";"";"VILA SANTANA";"48925000";"BA";"3045";"74";"88167173";"";"";"";"";"ssaalcantara@hotmail.com";"";"";"RUA, TUCURUI, 14, VILA SANTANA, 48925000, BA, 3045, Brasil";1
"15741218";"0001";"74";"1";"UNIPESCA DO NORTE";"02";"20051103";"00";"";"";"19871113";"0311601";"0312401";"ESTRADA";"MARACACUERA";"S/N";"KM 5";"ICOARACI";"66815140";"PA";"0427";"";"";"";"";"";"";"";"";"";"ESTRADA, MARACACUERA, S/N, KM 5, ICOARACI, 66815140, PA, 0427, Brasil";1
"72172539";"0001";"39";"1";"BAR MINERVA";"02";"20051103";"00";"";"";"19930428";"0322101";"0321301";"AVENIDA";"INDEPENDENCIA";"651";"";"CENTRO";"86130000";"PR";"7453";"";"";"";"";"";"";"";"";"";"AVENIDA, INDEPENDENCIA, 651, CENTRO, 86130000, PR, 7453, Brasil";1
"72272040";"0001";"01";"1";"BAR DO MOISES";"02";"20241118";"00";"";"";"19930512";"0322101";"0321301";"RUA";"DR DARIO VILELLA BITENC";"755";"";"VILA RIBEIRO";"86430000";"PR";"7859";"";"";"";"";"";"";"";"";"";"RUA, DR DARIO VILELLA BITENC, 755, VILA RIBEIRO, 86430000, PR, 7859, Brasil";1
"34940346";"0001";"91";"1";"AMAPA AGRO EXPORTACAO";"02";"20231110";"00";"";"";"19920512";"0322101";"0161003,0161099,0322102,0322103,0322104,4634603,4712100,4722902,7731400,8211300";"AVENIDA";"JOSE LOURENCO";"1199";"LETRA B";"DISTRITO DE LOURENCO";"68970000";"AP";"0603";"96";"81075471";"";"";"";"";"GLAUCOSAYD@GMAIL.COM";"";"";"AVENIDA, JOSE LOURENCO, 1199, LETRA B, DISTRITO DE LOURENCO, 68970000, AP, 0603, Brasil";1
"92187194";"0001";"02";"1";"";"02";"20051103";"00";"";"";"19880624";"0322101";"0321301";"RUA";"EURICO GASPAR DUTRA";"621";"";"VILA RECREIO";"96213220";"RS";"8815";"";"";"";"";"";"";"";"";"";"RUA, EURICO GASPAR DUTRA, 621, VILA RECREIO, 96213220, RS, 8815, Brasil";1
"72829799";"0001";"34";"1";"";"02";"20051103";"00";"";"";"19930923";"0322101";"0321301";"RUA";"DIANA";"69";"";"PERDIZES";"05019000";"SP";"7107";"";"";"";"";"";"";"";"";"";"RUA, DIANA, 69, PERDIZES, 05019000, SP, 7107, Brasil";1
"07791512";"0001";"62";"1";"TIPBRAS - ESTACAO DE PISCICULTURA";"02";"20060112";"00";"";"";"20060112";"0322101";"";"ESTRADA";"BRASILANDIA - MIRANTE KM 06";"S/N";"FAZENDA SAO JOSE";"ZONA RURAL";"87595000";"PR";"5521";"44";"36226325";"44";"36242139";"44";"36242139";"tupy@brturbo.com.br";"";"";"ESTRADA, BRASILANDIA - MIRANTE KM 06, S/N, FAZENDA SAO JOSE, ZONA RURAL, 87595000, PR, 5521, Brasil";1
"07968342";"0001";"49";"1";"";"02";"20060426";"00";"";"";"20060426";"0311601";"0312401";"TRAVESSA";"LOUREIROS";"162";"CASA - QUADRA 12";"CENTRO";"19274000";"SP";"7265";"18";"32841100";"";"";"";"";"milton_dora@yahoo.com.br";"";"";"TRAVESSA, LOUREIROS, 162, CASA - QUADRA 12, CENTRO, 19274000, SP, 7265, Brasil";1
"07994160";"0001";"42";"1";"";"02";"20060510";"00";"";"";"20060510";"0311601";"0312401";"RUA";"JOAO BARREIRO";"10";"";"RIO BONITO";"18619000";"SP";"6249";"14";"38817532";"";"";"";"";"";"";"";"RUA, JOAO BARREIRO, 10, RIO BONITO, 18619000, SP, 6249, Brasil";1
"07942927";"0002";"70";"1";"";"02";"20060428";"00";"";"";"20060428";"0322101";"0321301";"ESTRADA";"ARARAQUARA/BUENO DE ANDRADA, KM 2,5";"S/N";"";"ZONA RURAL";"14801970";"SP";"6163";"16";"33357049";"";"";"";"";"poytara@poytara.com.br";"";"";"ESTRADA, ARARAQUARA/BUENO DE ANDRADA, KM 2,5, S/N, ZONA RURAL, 14801970, SP, 6163, Brasil";1
"08023005";"0001";"41";"1";"";"02";"20060524";"00";"";"";"20060524";"0322101";"0321301";"ESTRADA";"DO BAIRRO AREADINHO";"S/N";"";"AREADINHO";"11910000";"SP";"7137";"13";"38721182";"";"";"";"";"";"";"";"ESTRADA, DO BAIRRO AREADINHO, S/N, AREADINHO, 11910000, SP, 7137, Brasil";1
"08031290";"0001";"42";"1";"";"02";"20060428";"00";"";"";"20060428";"0322101";"0210101,0151202,0151201,0321301";"SÍTIO";"SANTA HELENA";"S/N";"";"PARQUE FURQUIM";"19015970";"SP";"6929";"18";"39175536";"";"";"";"";"";"";"";"SÍTIO, SANTA HELENA, S/N, PARQUE FURQUIM, 19015970, SP, 6929, Brasil";1
"08042579";"0001";"67";"1";"";"02";"20060510";"00";"";"";"20060510";"0311601";"0312401";"RUA";"MATO GROSSO";"363";"";"CENTRO";"17990000";"SP";"6829";"18";"38711419";"18";"38713265";"18";"38711419";"netanias@abcrede.com.br";"";"";"RUA, MATO GROSSO, 363, CENTRO, 17990000, SP, 6829, Brasil";1
"08048022";"0001";"33";"1";"";"02";"20060425";"00";"";"";"20060425";"0322101";"0151202,0111302,0151203";"ESTRADA";"PARAIBUNA A SANTA BRANCA";"KM 15";"SITIO SO JOSE";"CAETE";"12260000";"SP";"6813";"12";"39720047";"";"";"12";"39720444";"sindicato@rnet.com.br";"";"";"ESTRADA, PARAIBUNA A SANTA BRANCA, KM 15, SITIO SO JOSE, CAETE, 12260000, SP, 6813, Brasil";1
"08053476";"0001";"00";"1";"";"02";"20060522";"00";"";"";"20060522";"0322101";"0116499,0321301";"CHÁCARA";"TRES IRMAOS";"S/N";"";"ALTO DA TORRE";"18230000";"SP";"7105";"15";"32791285";"15";"32791805";"";"";"dapenha@terra.com.br";"";"";"CHÁCARA, TRES IRMAOS, S/N, ALTO DA TORRE, 18230000, SP, 7105, Brasil";1
"08072724";"0001";"52";"1";"";"02";"20060619";"00";"";"";"20060619";"0311601";"0312401";"RUA";"JOAO BARREIRO";"10";"";"RIO BONITO";"18619000";"SP";"6249";"14";"38817532";"";"";"";"";"";"";"";"RUA, JOAO BARREIRO, 10, RIO BONITO, 18619000, SP, 6249, Brasil";1
"08072882";"0001";"02";"1";"";"02";"20060607";"00";"";"";"20060607";"0322101";"0321301";"ESTRADA";"MUNICIPAL";"S/N";"";"ARARAS DOS PEREIRAS";"12914001";"SP";"6251";"11";"40326468";"";"";"11";"40327092";"ram@vivax.com.br";"";"";"ESTRADA, MUNICIPAL, S/N, ARARAS DOS PEREIRAS, 12914001, SP, 6251, Brasil";1
"08077903";"0001";"82";"1";"";"02";"20060612";"00";"";"";"20060612";"0311601";"0312401";"RUA";"OSVALDO DE CAMARGO";"1200";"BL 7 AP 11";"CENTRO";"17980000";"SP";"6809";"18";"38714340";"18";"38714340";"18";"38714340";"COLONIADEPESCADORES@TERRA.COM.BR";"";"";"RUA, OSVALDO DE CAMARGO, 1200, BL 7 AP 11, CENTRO, 17980000, SP, 6809, Brasil";1
"08088298";"0001";"45";"1";"";"02";"20060621";"00";"";"";"20060621";"0311601";"0312401";"FAZENDA";"BURITIS QUADRA B";"24";"LOTE 24";"CH 1800";"17990000";"SP";"6829";"18";"38714340";"18";"38714340";"18";"38714340";"coloniadepescadores@terra.com.br";"";"";"FAZENDA, BURITIS QUADRA B, 24, LOTE 24, CH 1800, 17990000, SP, 6829, Brasil";1
"08097155";"0001";"08";"1";"";"02";"20060626";"00";"";"";"20060626";"0311601";"0312401";"RUA";"SAO PAULO";"2300";"";"CENTRO";"17900000";"SP";"6389";"18";"38714340";"18";"38714340";"18";"38714340";"coloniadepescadores@terra.com.br";"";"";"RUA, SAO PAULO, 2300, CENTRO, 17900000, SP, 6389, Brasil";1
"08100324";"0001";"03";"1";"";"02";"20060628";"00";"";"";"20060628";"0311601";"0312401";"SÍTIO";"ASSENTAMENTO AGUA SUMIDA LOTE 51";"S/N";"";"ZONA RURAL";"19280000";"SP";"7187";"18";"32824190";"";"";"";"";"";"";"";"SÍTIO, ASSENTAMENTO AGUA SUMIDA LOTE 51, S/N, ZONA RURAL, 19280000, SP, 7187, Brasil";1
"08102408";"0001";"86";"1";"";"02";"20060703";"00";"";"";"20060703";"0322101";"0321301";"SÍTIO";"SAITO";"S/N";"CAIXA POSTAL 12";"GUAPIRUVU";"11910000";"SP";"7137";"13";"38721358";"";"";"";"";"";"";"";"SÍTIO, SAITO, S/N, CAIXA POSTAL 12, GUAPIRUVU, 11910000, SP, 7137, Brasil";1
"08108287";"0001";"80";"1";"";"02";"20060605";"00";"";"";"20060605";"0311601";"0312401";"RUA";"DAS PALMEIRAS";"65";"CASA";"FRAMBOYANT";"17970000";"SP";"7087";"18";"38571210";"18";"38571210";"";"";"";"";"";"RUA, DAS PALMEIRAS, 65, CASA, FRAMBOYANT, 17970000, SP, 7087, Brasil";1
"08108314";"0001";"14";"1";"";"02";"20060703";"00";"";"";"20060703";"0311601";"0312401";"RUA";"ANTONIO TEIXEIRA LIMA";"1079";"";"MARRECA";"17980000";"SP";"6809";"18";"38714340";"18";"38714340";"18";"38714340";"COLONIADEPESCADORES@TERRA.COM.BR";"";"";"RUA, ANTONIO TEIXEIRA LIMA, 1079, MARRECA, 17980000, SP, 6809, Brasil";1
"08077906";"0001";"16";"1";"";"02";"20060614";"00";"";"";"20060614";"0311601";"0312401";"AVENIDA";"AVELINO BOBATO";"601";"";"CENTRO";"17980000";"SP";"6809";"18";"38714340";"18";"38714340";"18";"38714340";"COLONIADEPESCADORES@TERRA.COM.BR";"";"";"AVENIDA, AVELINO BOBATO, 601, CENTRO, 17980000, SP, 6809, Brasil";1
"02164040";"0001";"02";"1";"";"02";"20061201";"00";"";"";"19971013";"0311601";"0312401";"ESTRADA";"DA VITORIA";"3279";"";"JOAO PAULO";"65040110";"MA";"0921";"098";"2483736";"";"";"";"";"";"";"";"ESTRADA, DA VITORIA, 3279, JOAO PAULO, 65040110, MA, 0921, Brasil";1
"81890261";"0001";"26";"1";"";"02";"20060308";"00";"";"";"19900326";"0322101";"0321301";"RUA";"PRINCIPAL";"SN";"";"FAXINAL FINO";"84320000";"PR";"7811";"";"";"";"";"";"";"";"";"";"RUA, PRINCIPAL, SN, FAXINAL FINO, 84320000, PR, 7811, Brasil";1
"00323562";"0001";"76";"1";"";"02";"20051103";"00";"";"";"19941130";"0322101";"0321301";"AVENIDA";"JUSCELINO K DE OLIVEIRA";"1531";"";"ZONA 13";"87010440";"PR";"7691";"";"";"";"";"";"";"";"";"";"AVENIDA, JUSCELINO K DE OLIVEIRA, 1531, ZONA 13, 87010440, PR, 7691, Brasil";1
"24301368";"0001";"58";"1";"";"02";"20061201";"00";"";"";"19900427";"0311601";"0312401";"SITIO";"ACUDE LOPES II";"S/N";"";"ZONA RURAL";"56220000";"PE";"2339";"";"";"";"";"";"";"";"";"";"SITIO, ACUDE LOPES II, S/N, ZONA RURAL, 56220000, PE, 2339, Brasil";1
"24743874";"0001";"05";"1";"HOTEL E CHURRASCARIA DO GAUCHO";"02";"20220901";"00";"";"";"19880622";"0311601";"0312401";"AVENIDA";"BRASIL";"893";"";"CENTRO";"78505000";"MT";"9909";"";"";"";"";"";"";"";"";"";"AVENIDA, BRASIL, 893, CENTRO, 78505000, MT, 9909, Brasil";1
"85013936";"0001";"00";"1";"BAR NAVARRO";"02";"20041030";"00";"";"";"19920402";"0322101";"0321301";"AVENIDA";"JOAO DANIEL M BENETTE";"SN";"";"SANTA ZELIA";"86730000";"PR";"7439";"";"";"";"";"";"";"";"";"";"AVENIDA, JOAO DANIEL M BENETTE, SN, SANTA ZELIA, 86730000, PR, 7439, Brasil";1
"02100777";"0001";"53";"1";"COTIP";"02";"20051103";"00";"";"";"19970905";"0311601";"0312401";"RODOVIA";"ARTHUR BERNARDES";"S/N";"KM 15 SALA 03";"ICOARACI";"66825000";"PA";"0427";"";"";"";"";"";"";"";"";"";"RODOVIA, ARTHUR BERNARDES, S/N, KM 15 SALA 03, ICOARACI, 66825000, PA, 0427, Brasil";1
"03892432";"0001";"42";"1";"P C DE BREVES";"02";"20190426";"00";"";"";"20000531";"0311601";"0312401";"RUA";"PAES  DE CARVALHO";"2383";"";"CENTRO";"68800000";"PA";"0435";"91";"37831212";"";"";"";"";"";"";"";"RUA, PAES  DE CARVALHO, 2383, CENTRO, 68800000, PA, 0435, Brasil";1
"00830426";"0001";"72";"1";"PESQ & PAG LAGOA DOURADA";"02";"20220111";"00";"";"";"19950929";"0322101";"0111301,0111302,0115600,0151201,4622200,4623199,4634603,6463800,7490103,8211300";"AVENIDA";"AFONSO PENA";"3504";"SALA  151";"CENTRO";"79002072";"MS";"9051";"67";"99801835";"";"";"";"";"DOTTOMATA@HOTMAIL.COM";"";"";"AVENIDA, AFONSO PENA, 3504, SALA  151, CENTRO, 79002072, MS, 9051, Brasil";1
"02469945";"0001";"82";"1";"FAZENDA ITAPARATI";"02";"20040710";"00";"";"";"19980407";"0322101";"2093200,0139305,0153902";"FAZENDA";"ITAPARATI";"S/N";"";"ZONA RURAL";"62640000";"CE";"1515";"";"";"";"";"";"";"";"";"";"FAZENDA, ITAPARATI, S/N, ZONA RURAL, 62640000, CE, 1515, Brasil";1
"06264090";"0001";"04";"1";"SINDES-PEJORI";"02";"0";"00";"";"";"20040511";"0311601";"0312401";"TRAVESSA";"DO OLHO DAGUA";"230";"CASA";"VIEIRA";"65110000";"MA";"0889";"";"";"";"";"";"";"";"";"";"TRAVESSA, DO OLHO DAGUA, 230, CASA, VIEIRA, 65110000, MA, 0889, Brasil";1
"37009271";"0001";"18";"1";"PISCICULTURA FRUTOS D'AGUA";"02";"20051103";"00";"";"";"19910815";"0322101";"0321301";"VIA";"NOVA VENEZA";"SN";"KM 4 FAZ B VERDE";"ZONA RURAL";"74691080";"GO";"9373";"";"";"";"";"";"";"";"";"";"VIA, NOVA VENEZA, SN, KM 4 FAZ B VERDE, ZONA RURAL, 74691080, GO, 9373, Brasil";1
"03016036";"0001";"51";"1";"CPBC";"02";"20051103";"00";"";"";"19990125";"0311601";"0312401";"SITIO";"PAVAO";"S/N";"";"ZONA RURAL";"56140000";"PE";"2579";"081";"8821209";"";"";"";"";"";"";"";"SITIO, PAVAO, S/N, ZONA RURAL, 56140000, PE, 2579, Brasil";1
"86957792";"0001";"02";"1";"";"02";"20051103";"00";"";"";"19940325";"0322101";"0321301";"RUA";"QUILOMBO";"278";"E";"EFAPI";"89809520";"SC";"8081";"";"";"";"";"";"";"";"";"";"RUA, QUILOMBO, 278, E, EFAPI, 89809520, SC, 8081, Brasil";1
"08105392";"0001";"65";"1";"";"02";"20060704";"00";"";"";"20060704";"0322101";"0111302,0119905,0119906,0121101,0122900,0131800,0133404,0142300,0154700,0155505,0159801,0210101,0312401,0322107";"SÍTIO";"SAO FRANCISCO";"SN";"ESTRADA LAGOINHA A SAO LUIZ DO PARAITINGA";"FAXINAL";"12130000";"SP";"6627";"12";"36471209";"";"";"";"";"";"";"";"SÍTIO, SAO FRANCISCO, SN, ESTRADA LAGOINHA A SAO LUIZ DO PARAITINGA, FAXINAL, 12130000, SP, 6627, Brasil";1
"27585793";"0002";"95";"2";"";"02";"20210816";"00";"";"";"19800618";"0311601";"0312401";"AVENIDA";"N S DOS NAVEGANTES";"270";"2 ANDAR";"PRAIA DO SUA";"29050420";"ES";"5705";"";"";"";"";"";"";"";"";"";"AVENIDA, N S DOS NAVEGANTES, 270, 2 ANDAR, PRAIA DO SUA, 29050420, ES, 5705, Brasil";1
"39314786";"0002";"38";"2";"XXXXXXXXXXXXXXXXX";"02";"20220928";"00";"";"";"19980727";"0322101";"0321301";"";"CORREGO DA JACUTINGA";"S/N";"XXXXXXXXXXXX";"SEDE";"29590000";"ES";"5635";"0000";"0000000";"";"";"0000";"00000000";"0000";"";"";"CORREGO DA JACUTINGA, S/N, XXXXXXXXXXXX, SEDE, 29590000, ES, 5635, Brasil";1
"33240755";"0001";"12";"1";"";"02";"20021214";"00";"";"";"19660815";"0322101";"0321301";"RUA";"MAIA LACERDA";"375A";"";"ESTACIO";"20250001";"RJ";"6001";"";"";"";"";"";"";"";"";"";"RUA, MAIA LACERDA, 375A, ESTACIO, 20250001, RJ, 6001, Brasil";1
"05653108";"0001";"05";"1";"COOPES";"02";"0";"00";"";"";"20030331";"0312401";"0312404,0322101,1020101,1020102,1043100,1099604,1510600,1529700,4623109,4634603,4722902,4789001,4789004";"AVENIDA";"JOSE BALBINO DE SOUZA";"SN";"      TERMINAL PESQUEIRO";"CENTRO";"48925000";"BA";"3045";"74";"88145718";"";"";"74";"35381432";"COOPES.SOBRADINHO@GMAIL.COM";"";"";"AVENIDA, JOSE BALBINO DE SOUZA, SN, TERMINAL PESQUEIRO, CENTRO, 48925000, BA, 3045, Brasil";1
"51889780";"0001";"03";"1";"";"02";"20051103";"00";"";"";"19821025";"0322101";"0321301";"RUA";"JEAN DEGREEF";"53";"";"PQ BRISTOL";"04193030";"SP";"7107";"";"";"";"";"";"";"";"";"";"RUA, JEAN DEGREEF, 53, PQ BRISTOL, 04193030, SP, 7107, Brasil";1
"08081815";"0001";"54";"1";"";"02";"20060620";"00";"";"";"20060620";"0311601";"0312401";"RUA";"LEORDINO SILVA COSTA";"129";"";"JARDIM SANTA CLARA";"17900000";"SP";"6389";"18";"38227780";"";"";"";"";"";"";"";"RUA, LEORDINO SILVA COSTA, 129, JARDIM SANTA CLARA, 17900000, SP, 6389, Brasil";1
"04182376";"0001";"15";"1";"FAZENDINHA MILHOMEM";"02";"20051103";"00";"";"";"20001206";"0322101";"0153901,0151202";"RODOVIA";"BR-010";"S/N";": KM 219; : MARGEM DIREITA; : FAZENDINHA MILHOMEM;";"ZONA RURAL";"65928000";"MA";"0162";"99";"35240750";"";"";"";"";"";"";"";"RODOVIA, BR-010, S/N, : KM 219, : MARGEM DIREITA, : FAZENDINHA MILHOMEM, ZONA RURAL, Brasil";1
"04561490";"0001";"56";"1";"BIOALEVINUS";"02";"20050903";"00";"";"";"20010703";"0322101";"0161099,4618499";"FAZENDA";"RIO DA PRATA";"S/N";"RIO DA PRATA";"PENDANGA";"29670000";"ES";"5649";"27";"33267321";"";"";"27";"33594088";"";"";"";"FAZENDA, RIO DA PRATA, S/N, RIO DA PRATA, PENDANGA, 29670000, ES, 5649, Brasil";1
"05475635";"0001";"69";"1";"PISICULTURA DUBAI";"02";"20210930";"00";"";"";"20030121";"0322101";"0321302,0322102,4712100";"AREA";"RURAL";"SN";"";"AREA RURAL DE JAPERI";"26499899";"RJ";"2913";"21";"21212121";"";"";"";"";"";"";"";"AREA, RURAL, SN, AREA RURAL DE JAPERI, 26499899, RJ, 2913, Brasil";1
"00408571";"0001";"60";"1";"FRESH FISH";"02";"20240820";"00";"";"";"19950113";"0322101";"0321399,0322107,1020101,1020102,1066000,4623109,4632001,4634603,4722902,7739099";"AREA";"RURAL";"SN";"";"AREA RURAL DE JAPERI";"26499899";"RJ";"2913";"21";"25889040";"";"";"";"";"FISH.FRESH.LTDA@GMAIL.COM";"";"";"AREA, RURAL, SN, AREA RURAL DE JAPERI, 26499899, RJ, 2913, Brasil";1
"07444939";"0001";"94";"1";"COLONIA DOS PESCADORES DO MUNICIPIO DE ANAPU";"02";"20211025";"00";"";"";"20050512";"0311601";"0312401";"RUA";"ERNESTO GEISEL";"SN";"";"CENTRO";"68365000";"PA";"0040";"";"";"";"";"";"";"";"";"";"RUA, ERNESTO GEISEL, SN, CENTRO, 68365000, PA, 0040, Brasil";1
"08143456";"0001";"12";"1";"";"02";"20060706";"00";"";"";"20060706";"0312401";"";"RUA";"DIOGO OLHER CALMON";"951";"";"MARRECAS";"17980000";"SP";"6809";"18";"38714340";"18";"38714340";"18";"38714340";"coloniadepescadores@terra.com.br";"";"";"RUA, DIOGO OLHER CALMON, 951, MARRECAS, 17980000, SP, 6809, Brasil";1
"08152620";"0001";"58";"1";"";"02";"20060710";"00";"";"";"20060710";"0311601";"0312401";"RUA";"DONATO EMILIO FALCHIONI";"644";"";"MARRECA";"17980000";"SP";"6809";"18";"38714340";"18";"38714340";"18";"38714340";"COLONIADEPESCADORES@TERRA.COM.BR";"";"";"RUA, DONATO EMILIO FALCHIONI, 644, MARRECA, 17980000, SP, 6809, Brasil";1
"08154575";"0001";"70";"1";"";"02";"20060713";"00";"";"";"20060713";"0322101";"0321301";"OUTROS";"GLEBA 3 A";"S/N";"";"INDUSTRIAL";"15385000";"SP";"2943";"18";"37041383";"";"";"";"";"jhbena@clubinter.com.br";"";"";"OUTROS, GLEBA 3 A, S/N, INDUSTRIAL, 15385000, SP, 2943, Brasil";1
"08158059";"0001";"14";"1";"";"02";"20060628";"00";"";"";"20060628";"0312401";"";"RUA";"MANOEL FERNANDES DA CUNHA";"1879";"";"GINASIO";"17980000";"SP";"6809";"18";"38714340";"18";"38714340";"18";"38714340";"coloniadepescadores@terra.com.br";"";"";"RUA, MANOEL FERNANDES DA CUNHA, 1879, GINASIO, 17980000, SP, 6809, Brasil";1
"08167560";"0001";"47";"1";"";"02";"20060720";"00";"";"";"20060720";"0311601";"0312401";"OUTROS";"PESCADOR";"S/N";"SEDE";"SANTA PAULO";"19280000";"SP";"7187";"18";"32823829";"";"";"";"";"claudiaasfit@hotmail.com";"";"";"OUTROS, PESCADOR, S/N, SEDE, SANTA PAULO, 19280000, SP, 7187, Brasil";1
"08172087";"0001";"96";"1";"";"02";"20060717";"00";"";"";"20060717";"0311601";"0312401";"RUA";"FRANCISCO ANTONIO PEREIRA";"360";"";"JARDIM VILLAGE";"17900000";"SP";"6389";"18";"38210000";"";"";"";"";"apolobandeirantes@yahoo.com.br";"";"";"RUA, FRANCISCO ANTONIO PEREIRA, 360, JARDIM VILLAGE, 17900000, SP, 6389, Brasil";1
